Timestamp,Sample,Ciclo,Fase,Bridge VAB (V),KEITHLEY Voltaje (V),TIVA Temp (C),Alicat Presion (kPA),Alicat Setpoint (kPA),Setpoint Enviado (kPA)
16.944604,1380,1,subida,268952640.000000,0.009777,None,4.0,4.0,4.0
16.994749,1381,1,subida,268958176.000000,0.009777,None,4.0,4.0,4.0
17.077977,1382,1,subida,268960896.000000,0.009778,None,4.0,4.0,4.0
17.167567,1383,1,subida,268960096.000000,0.009778,None,4.0,4.0,4.0
17.261393,1384,1,subida,268954816.000000,0.009777,None,4.0,4.0,4.0
17.310474,1385,1,subida,268957632.000000,0.009778,None,4.0,4.0,4.0
17.360239,1386,1,subida,268939744.000000,0.009777,None,4.0,4.0,4.0
17.410037,1387,1,subida,268940320.000000,0.009778,None,4.0,4.0,4.0
17.560477,1388,1,subida,268956864.000000,0.009777,None,4.0,4.0,4.0
17.661362,1389,1,subida,268952064.000000,0.009777,None,4.0,4.0,4.0
17.744241,1390,1,subida,268964992.000000,0.009778,None,4.0,4.0,4.0
17.837650,1391,1,subida,268900032.000000,0.009770,None,4.0,3.999,4.0
17.877957,1392,1,subida,268889056.000000,0.009777,None,4.0,4.0,4.0
18.044150,1393,1,subida,268944992.000000,0.009777,None,4.0,4.0,4.0
18.077756,1394,1,subida,268950624.000000,0.009778,None,4.0,4.0,4.0
18.127448,1395,1,subida,268957536.000000,0.009778,None,4.0,4.0,4.0
18.194102,1396,1,subida,268961536.000000,0.009778,None,4.0,4.0,4.0
18.277686,1397,1,subida,268962784.000000,0.009779,None,4.0,4.0,4.0
18.377792,1398,1,subida,268904448.000000,0.009778,None,4.0,3.999,4.0
18.460910,1399,1,subida,268967168.000000,0.009778,None,4.0,3.999,4.0
18.548246,1400,1,subida,268957792.000000,0.009778,None,4.0,4.0,4.0
18.609794,1401,1,subida,268962304.000000,0.009778,None,4.0,4.0,4.0
18.672202,1402,1,subida,268954976.000000,0.009777,None,4.0,4.0,4.0
18.727710,1403,1,subida,268942208.000000,0.009777,None,4.0,4.0,4.0
18.777541,1404,1,subida,268941984.000000,0.009778,None,4.0,4.0,4.0
18.827841,1405,1,subida,268925376.000000,0.009774,None,4.0,4.0,4.0
18.877138,1406,1,subida,268902016.000000,0.009776,None,4.0,4.0,4.0
18.910902,1407,1,subida,268909600.000000,0.009777,None,4.0,4.0,4.0
18.977204,1408,1,subida,268938208.000000,0.009777,None,4.0,4.0,4.0
19.027465,1409,1,subida,268953280.000000,0.009777,None,4.0,4.0,4.0
19.077548,1410,1,subida,268948096.000000,0.009778,None,4.0,4.0,4.0
19.127854,1411,1,subida,268951360.000000,0.009778,None,4.0,4.0,4.0
19.177247,1412,1,subida,268960416.000000,0.009778,None,4.0,4.0,4.0
19.227410,1413,1,subida,268957504.000000,0.009778,None,4.0,4.0,4.0
19.277272,1414,1,subida,268941056.000000,0.009777,None,4.0,4.0,4.0
19.327293,1415,1,subida,268857120.000000,0.009775,None,4.0,4.0,4.0
19.377096,1416,1,subida,268867488.000000,0.009778,None,4.0,3.999,4.0
19.567303,1417,1,subida,268963296.000000,0.009778,None,4.0,3.999,4.0
19.660392,1418,1,subida,268978688.000000,0.009779,None,4.0,4.0,4.0
19.710441,1419,1,subida,268988768.000000,0.009779,None,4.0,4.0,4.0
19.760381,1420,1,subida,268991968.000000,0.009779,None,4.0,4.0,4.0
19.803544,1421,1,subida,268994912.000000,0.009780,None,4.0,4.0,4.0
19.848599,1422,1,subida,268957728.000000,0.009774,None,4.0,4.0,4.0
19.927138,1423,1,subida,268957088.000000,0.009780,None,4.0,4.0,4.0
19.977149,1424,1,subida,268997120.000000,0.009779,None,4.0,4.0,4.0
20.027291,1425,1,subida,381648608.000000,0.013875,None,5.0,4.999,5.0
0.057333,1426,1,subida,381634624.000000,0.013875,None,4.999,5.0,5.0
0.107056,1427,1,subida,381616928.000000,0.013873,None,5.0,5.0,5.0
0.140304,1428,1,subida,381597024.000000,0.013873,None,5.0,5.0,5.0
0.190570,1429,1,subida,381603520.000000,0.013874,None,5.0,5.0,5.0
0.256966,1430,1,subida,381620736.000000,0.013875,None,5.0,5.0,5.0
0.306696,1431,1,subida,381628992.000000,0.013874,None,5.0,4.999,5.0
0.356935,1432,1,subida,381622240.000000,0.013875,None,5.0,5.0,5.0
0.406654,1433,1,subida,381631968.000000,0.013875,None,5.0,5.0,5.0
0.456880,1434,1,subida,381659744.000000,0.013876,None,5.0,5.0,5.0
0.507112,1435,1,subida,381661664.000000,0.013876,None,5.0,5.0,5.0
0.556950,1436,1,subida,381651808.000000,0.013875,None,5.0,5.0,5.0
0.606913,1437,1,subida,381653280.000000,0.013876,None,5.0,5.0,5.0
0.673568,1438,1,subida,381657312.000000,0.013875,None,5.0,5.0,5.0
0.723714,1439,1,subida,381654624.000000,0.013875,None,5.0,5.0,5.0
0.774170,1440,1,subida,381654752.000000,0.013875,None,5.0,5.0,5.0
0.838721,1441,1,subida,381656928.000000,0.013875,None,5.0,5.0,5.0
0.888649,1442,1,subida,381584416.000000,0.013872,None,5.0,5.0,5.0
0.946721,1443,1,subida,381575808.000000,0.013875,None,5.0,5.0,5.0
1.007055,1444,1,subida,381661536.000000,0.013876,None,5.0,5.0,5.0
1.107058,1445,1,subida,381677600.000000,0.013876,None,5.0,5.0,5.0
1.229595,1446,1,subida,381670848.000000,0.013876,None,5.0,5.0,5.0
1.317040,1447,1,subida,381638368.000000,0.013875,None,5.0,5.0,5.0
1.406018,1448,1,subida,381549088.000000,0.013872,None,5.0,5.0,5.0
1.456117,1449,1,subida,381537632.000000,0.013874,None,5.0,5.0,5.0
1.538258,1450,1,subida,381636544.000000,0.013875,None,5.0,5.0,5.0
1.606607,1451,1,subida,381652416.000000,0.013875,None,5.0,5.0,5.0
1.684000,1452,1,subida,381673536.000000,0.013876,None,5.0,5.0,5.0
1.756834,1453,1,subida,381667648.000000,0.013875,None,5.0,5.0,5.0
1.806759,1454,1,subida,381657312.000000,0.013876,None,5.0,5.0,5.0
1.860412,1455,1,subida,381594944.000000,0.013876,None,5.0,5.0,5.0
1.927928,1456,1,subida,381589120.000000,0.013876,None,5.0,4.999,5.0
1.988998,1457,1,subida,381642336.000000,0.013875,None,5.0,5.0,5.0
2.023113,1458,1,subida,381649056.000000,0.013876,None,5.0,5.0,5.0
2.106757,1459,1,subida,381678016.000000,0.013876,None,5.0,5.0,5.0
2.206619,1460,1,subida,381670816.000000,0.013876,None,5.0,4.999,5.0
2.306048,1461,1,subida,381668064.000000,0.013876,None,5.0,5.0,5.0
2.388800,1462,1,subida,381573376.000000,0.013868,None,5.0,5.0,5.0
2.506537,1463,1,subida,381672384.000000,0.013877,None,5.0,5.0,5.0
2.556462,1464,1,subida,381671552.000000,0.013876,None,5.0,5.0,5.0
2.606848,1465,1,subida,381657088.000000,0.013875,None,5.0,5.0,5.0
2.656847,1466,1,subida,381649088.000000,0.013876,None,5.0,5.0,5.0
2.706407,1467,1,subida,381648960.000000,0.013876,None,5.0,5.0,5.0
2.756504,1468,1,subida,381643264.000000,0.013875,None,5.0,5.0,5.0
2.805962,1469,1,subida,381631200.000000,0.013874,None,5.0,5.0,5.0
2.856566,1470,1,subida,381610176.000000,0.013875,None,5.0,5.0,5.0
2.956672,1471,1,subida,381622144.000000,0.013876,None,5.0,5.0,5.0
3.006271,1472,1,subida,381639104.000000,0.013875,None,5.0,5.0,5.0
3.056632,1473,1,subida,381627552.000000,0.013874,None,5.0,4.999,5.0
3.122555,1474,1,subida,381627488.000000,0.013874,None,5.0,4.999,5.0
3.173088,1475,1,subida,381625984.000000,0.013875,None,5.0,5.0,5.0
3.228708,1476,1,subida,381606560.000000,0.013873,None,5.0,4.999,5.0
3.322409,1477,1,subida,381607840.000000,0.013874,None,5.0,5.0,5.0
3.405667,1478,1,subida,381568640.000000,0.013874,None,5.0,5.0,5.0
3.506050,1479,1,subida,381631392.000000,0.013875,None,5.0,5.0,5.0
3.588671,1480,1,subida,381620800.000000,0.013874,None,5.0,5.0,5.0
3.656218,1481,1,subida,381612448.000000,0.013874,None,5.0,5.0,5.0
3.705634,1482,1,subida,381610432.000000,0.013875,None,5.0,4.999,5.0
3.756556,1483,1,subida,381621184.000000,0.013875,None,5.0,4.999,5.0
3.873083,1484,1,subida,381592480.000000,0.013871,None,5.0,4.999,5.0
3.960121,1485,1,subida,381596416.000000,0.013874,None,5.0,5.0,5.0
4.006187,1486,1,subida,381605632.000000,0.013874,None,5.0,4.999,5.0
4.056376,1487,1,subida,381596896.000000,0.013874,None,5.0,5.0,5.0
4.132792,1488,1,subida,381596800.000000,0.013874,None,5.0,5.0,5.0
4.206588,1489,1,subida,381598784.000000,0.013873,None,5.0,5.0,5.0
4.256235,1490,1,subida,381591360.000000,0.013873,None,5.0,5.0,5.0
4.322573,1491,1,subida,381586816.000000,0.013874,None,5.0,5.0,5.0
4.373064,1492,1,subida,381558688.000000,0.013871,None,5.0,5.0,5.0
4.455487,1493,1,subida,381596480.000000,0.013874,None,5.0,5.0,5.0
4.538970,1494,1,subida,381603616.000000,0.013874,None,5.0,5.0,5.0
4.605739,1495,1,subida,381602368.000000,0.013874,None,5.0,5.0,5.0
4.688887,1496,1,subida,381600640.000000,0.013874,None,5.0,5.0,5.0
4.738923,1497,1,subida,381596768.000000,0.013874,None,5.0,4.999,5.0
4.788970,1498,1,subida,381602720.000000,0.013874,None,5.0,5.0,5.0
4.883307,1499,1,subida,381581312.000000,0.013869,None,5.0,4.999,5.0
4.955970,1500,1,subida,381589504.000000,0.013876,None,5.0,5.0,5.0
5.038740,1501,1,subida,381640704.000000,0.013875,None,5.0,4.999,5.0
5.105906,1502,1,subida,381626880.000000,0.013874,None,5.0,5.0,5.0
5.155892,1503,1,subida,381611744.000000,0.013874,None,5.0,5.0,5.0
5.205486,1504,1,subida,381601312.000000,0.013874,None,5.0,4.999,5.0
5.255720,1505,1,subida,381593088.000000,0.013873,None,5.0,5.0,5.0
5.310306,1506,1,subida,381586336.000000,0.013873,None,5.0,5.0,5.0
5.395909,1507,1,subida,381575040.000000,0.013870,None,5.0,5.0,5.0
5.472498,1508,1,subida,381606976.000000,0.013875,None,5.0,5.0,5.0
5.522440,1509,1,subida,381639008.000000,0.013875,None,5.0,4.999,5.0
5.855904,1510,1,subida,381599584.000000,0.013875,None,5.0,4.999,5.0
5.938426,1511,1,subida,381602816.000000,0.013875,None,5.0,4.999,5.0
5.988722,1512,1,subida,381638720.000000,0.013875,None,5.0,5.0,5.0
6.088947,1513,1,subida,381640736.000000,0.013875,None,5.0,4.999,5.0
6.222559,1514,1,subida,381649792.000000,0.013876,None,5.0,5.0,5.0
6.305794,1515,1,subida,381668256.000000,0.013876,None,5.0,5.0,5.0
6.355691,1516,1,subida,381672512.000000,0.013876,None,5.0,5.0,5.0
6.438860,1517,1,subida,381651168.000000,0.013876,None,5.0,5.0,5.0
6.505484,1518,1,subida,381668640.000000,0.013876,None,5.0,5.0,5.0
6.578176,1519,1,subida,381665312.000000,0.013876,None,5.0,5.0,5.0
6.638232,1520,1,subida,381653248.000000,0.013876,None,5.0,5.0,5.0
6.718262,1521,1,subida,381661408.000000,0.013877,None,5.0,5.0,5.0
6.771299,1522,1,subida,381674272.000000,0.013876,None,5.0,5.0,5.0
6.838882,1523,1,subida,381674720.000000,0.013876,None,5.0,5.0,5.0
6.888888,1524,1,subida,381656192.000000,0.013873,None,5.0,5.0,5.0
6.938864,1525,1,subida,381655936.000000,0.013876,None,5.0,5.0,5.0
6.988971,1526,1,subida,381671904.000000,0.013876,None,5.0,5.0,5.0
7.039002,1527,1,subida,381670400.000000,0.013876,None,5.0,5.0,5.0
7.088944,1528,1,subida,381669280.000000,0.013876,None,5.0,5.0,5.0
7.138982,1529,1,subida,381666464.000000,0.013876,None,5.0,5.0,5.0
7.209158,1530,1,subida,381663232.000000,0.013876,None,5.0,5.0,5.0
7.315954,1531,1,subida,381672448.000000,0.013876,None,5.0,4.999,5.0
7.388692,1532,1,subida,381688320.000000,0.013877,None,5.0,5.0,5.0
7.438774,1533,1,subida,381688736.000000,0.013877,None,5.0,5.0,5.0
7.505651,1534,1,subida,381688256.000000,0.013877,None,5.0,5.0,5.0
7.554696,1535,1,subida,381745472.000000,0.013879,None,5.0,5.0,5.0
7.654695,1536,1,subida,381725216.000000,0.013877,None,5.0,5.0,5.0
7.727884,1537,1,subida,381684512.000000,0.013876,None,5.0,5.0,5.0
7.805494,1538,1,subida,381671712.000000,0.013876,None,5.0,5.0,5.0
7.872046,1539,1,subida,381663328.000000,0.013876,None,5.0,5.0,5.0
7.938437,1540,1,subida,381659936.000000,0.013876,None,5.0,5.0,5.0
8.038469,1541,1,subida,381645888.000000,0.013875,None,5.0,5.0,5.0
8.088979,1542,1,subida,381643168.000000,0.013876,None,5.0,5.0,5.0
8.138885,1543,1,subida,381662528.000000,0.013877,None,5.0,5.0,5.0
8.188852,1544,1,subida,381672960.000000,0.013877,None,5.0,5.0,5.0
8.226090,1545,1,subida,381664000.000000,0.013876,None,5.001,5.0,5.0
8.288720,1546,1,subida,381639744.000000,0.013875,None,5.0,5.0,5.0
8.338793,1547,1,subida,381619936.000000,0.013874,None,5.0,5.0,5.0
8.388434,1548,1,subida,381619072.000000,0.013875,None,5.0,5.0,5.0
8.438638,1549,1,subida,381627104.000000,0.013874,None,5.0,5.0,5.0
8.488714,1550,1,subida,381625152.000000,0.013875,None,5.0,5.0,5.0
8.538290,1551,1,subida,381615296.000000,0.013874,None,5.0,5.0,5.0
8.620900,1552,1,subida,381657792.000000,0.013876,None,5.0,5.0,5.0
8.688527,1553,1,subida,381670240.000000,0.013876,None,5.0,5.0,5.0
8.788468,1554,1,subida,381682912.000000,0.013876,None,5.0,5.0,5.0
8.888766,1555,1,subida,381676608.000000,0.013877,None,5.0,5.0,5.0
8.961221,1556,1,subida,381677056.000000,0.013877,None,5.0,5.0,5.0
9.022105,1557,1,subida,381688064.000000,0.013877,None,5.0,5.0,5.0
9.072098,1558,1,subida,381688832.000000,0.013877,None,5.0,5.0,5.0
9.121830,1559,1,subida,381688672.000000,0.013877,None,5.0,5.0,5.0
9.181692,1560,1,subida,381690624.000000,0.013877,None,5.0,5.0,5.0
9.209160,1561,1,subida,381694624.000000,0.013877,None,5.0,5.0,5.0
9.277906,1562,1,subida,381690336.000000,0.013877,None,5.0,5.0,5.0
9.327358,1563,1,subida,381685088.000000,0.013877,None,5.0,5.0,5.0
9.371895,1564,1,subida,381680672.000000,0.013877,None,5.0,5.0,5.0
9.454437,1565,1,subida,381679456.000000,0.013877,None,5.0,5.0,5.0
9.588882,1566,1,subida,381656544.000000,0.013875,None,5.0,5.0,5.0
9.638733,1567,1,subida,381651680.000000,0.013876,None,5.0,5.0,5.0
9.687873,1568,1,subida,381646784.000000,0.013876,None,5.0,5.0,5.0
9.743449,1569,1,subida,381634976.000000,0.013875,None,5.0,5.0,5.0
9.788648,1570,1,subida,381619488.000000,0.013875,None,5.0,4.999,5.0
9.855023,1571,1,subida,381608608.000000,0.013874,None,5.0,5.0,5.0
9.914584,1572,1,subida,381598720.000000,0.013873,None,5.0,5.0,5.0
9.988888,1573,1,subida,381581472.000000,0.013874,None,5.0,5.0,5.0
10.088037,1574,1,subida,381608032.000000,0.013874,None,5.0,5.0,5.0
10.171522,1575,1,subida,381612192.000000,0.013874,None,5.0,5.0,5.0
10.221364,1576,1,subida,381605280.000000,0.013874,None,5.0,5.0,5.0
10.271660,1577,1,subida,381575136.000000,0.013873,None,5.0,4.999,5.0
10.321436,1578,1,subida,381577984.000000,0.013874,None,5.0,5.0,5.0
10.388227,1579,1,subida,381603232.000000,0.013874,None,5.0,5.0,5.0
10.477557,1580,1,subida,381616736.000000,0.013875,None,5.0,5.0,5.0
10.538240,1581,1,subida,381632512.000000,0.013875,None,5.0,5.0,5.0
10.570943,1582,1,subida,381625184.000000,0.013875,None,5.0,5.0,5.0
10.637890,1583,1,subida,381615392.000000,0.013874,None,5.0,4.999,5.0
10.688194,1584,1,subida,381614656.000000,0.013874,None,5.0,5.0,5.0
10.828084,1585,1,subida,381605600.000000,0.013873,None,5.0,5.0,5.0
10.887881,1586,1,subida,381599680.000000,0.013874,None,5.0,5.0,5.0
10.959893,1587,1,subida,381644640.000000,0.013876,None,5.0,5.0,5.0
11.037922,1588,1,subida,381652192.000000,0.013875,None,5.0,4.999,5.0
11.087924,1589,1,subida,381636896.000000,0.013875,None,5.0,5.0,5.0
11.181293,1590,1,subida,381641248.000000,0.013875,None,5.0,4.999,5.0
11.307490,1591,1,subida,381616832.000000,0.013873,None,5.0,5.0,5.0
11.357787,1592,1,subida,381601024.000000,0.013874,None,5.0,4.999,5.0
11.424570,1593,1,subida,381594400.000000,0.013874,None,5.0,4.999,5.0
11.471187,1594,1,subida,381587904.000000,0.013873,None,5.0,5.0,5.0
11.588553,1595,1,subida,381595904.000000,0.013873,None,5.0,4.999,5.0
11.677710,1596,1,subida,381499808.000000,0.013869,None,5.0,5.0,5.0
11.786920,1597,1,subida,381528192.000000,0.013872,None,5.0,5.0,5.0
11.836696,1598,1,subida,381551072.000000,0.013872,None,5.0,4.999,5.0
11.886504,1599,1,subida,381559200.000000,0.013872,None,5.0,5.0,5.0
11.932501,1600,1,subida,381566400.000000,0.013872,None,5.0,5.0,5.0
12.043003,1601,1,subida,381594368.000000,0.013873,None,5.0,5.0,5.0
12.087074,1602,1,subida,381589952.000000,0.013873,None,5.0,5.0,5.0
12.137462,1603,1,subida,381578624.000000,0.013873,None,5.0,5.0,5.0
12.204099,1604,1,subida,381577088.000000,0.013872,None,5.0,5.0,5.0
12.237722,1605,1,subida,381579584.000000,0.013873,None,5.0,4.999,5.0
12.287756,1606,1,subida,381574528.000000,0.013872,None,5.0,5.0,5.0
12.337674,1607,1,subida,381571072.000000,0.013872,None,5.0,5.0,5.0
12.427515,1608,1,subida,381570976.000000,0.013871,None,5.0,5.0,5.0
12.527139,1609,1,subida,381572576.000000,0.013872,None,5.0,5.0,5.0
12.620786,1610,1,subida,381567584.000000,0.013872,None,5.0,4.999,5.0
12.670581,1611,1,subida,381561600.000000,0.013873,None,5.0,5.0,5.0
12.748001,1612,1,subida,381545888.000000,0.013871,None,5.0,5.0,5.0
12.827086,1613,1,subida,381561952.000000,0.013872,None,5.0,5.0,5.0
12.887643,1614,1,subida,381590880.000000,0.013872,None,5.0,5.0,5.0
12.987556,1615,1,subida,381598368.000000,0.013874,None,5.0,5.0,5.0
13.037635,1616,1,subida,381557440.000000,0.013872,None,5.0,4.999,5.0
13.070679,1617,1,subida,381577248.000000,0.013875,None,5.0,5.0,5.0
13.137546,1618,1,subida,381646400.000000,0.013874,None,5.0,5.0,5.0
13.183541,1619,1,subida,381645504.000000,0.013874,None,5.0,5.0,5.0
13.241997,1620,1,subida,381638624.000000,0.013875,None,5.0,5.0,5.0
13.287532,1621,1,subida,381641280.000000,0.013875,None,5.0,5.0,5.0
13.337521,1622,1,subida,381650080.000000,0.013876,None,5.0,5.0,5.0
13.387596,1623,1,subida,381651200.000000,0.013875,None,5.0,5.0,5.0
13.454501,1624,1,subida,381643232.000000,0.013875,None,5.0,5.0,5.0
13.487445,1625,1,subida,381643744.000000,0.013875,None,5.0,5.0,5.0
13.537319,1626,1,subida,381625056.000000,0.013871,None,5.0,5.0,5.0
13.637492,1627,1,subida,381674208.000000,0.013876,None,5.0,5.0,5.0
13.720461,1628,1,subida,381681344.000000,0.013877,None,4.999,5.0,5.0
13.754395,1629,1,subida,381688736.000000,0.013877,None,5.0,5.0,5.0
13.820478,1630,1,subida,381689824.000000,0.013876,None,5.0,5.0,5.0
13.870479,1631,1,subida,381686336.000000,0.013877,None,5.0,5.0,5.0
13.913060,1632,1,subida,381682720.000000,0.013876,None,5.0,5.0,5.0
13.957077,1633,1,subida,381669952.000000,0.013876,None,5.0,5.0,5.0
14.024921,1634,1,subida,381608864.000000,0.013868,None,5.0,5.0,5.0
14.087806,1635,1,subida,381655168.000000,0.013875,None,5.0,5.0,5.0
14.170611,1636,1,subida,381656128.000000,0.013875,None,5.0,5.0,5.0
14.237112,1637,1,subida,381654368.000000,0.013875,None,5.0,5.0,5.0
14.370406,1638,1,subida,381632448.000000,0.013874,None,5.0,5.0,5.0
14.437184,1639,1,subida,381628384.000000,0.013875,None,5.0,5.0,5.0
14.487469,1640,1,subida,381639104.000000,0.013875,None,5.0,5.0,5.0
14.536688,1641,1,subida,381570976.000000,0.013868,None,5.0,5.0,5.0
14.603918,1642,1,subida,381568960.000000,0.013875,None,5.0,5.0,5.0
14.637061,1643,1,subida,381643040.000000,0.013875,None,5.0,5.0,5.0
14.737075,1644,1,subida,381634912.000000,0.013875,None,5.0,5.0,5.0
14.826653,1645,1,subida,381622912.000000,0.013874,None,5.0,4.999,5.0
14.903397,1646,1,subida,381620224.000000,0.013874,None,5.0,5.0,5.0
14.953413,1647,1,subida,381615584.000000,0.013874,None,5.0,5.0,5.0
15.020608,1648,1,subida,381610720.000000,0.013871,None,5.0,5.0,5.0
15.137166,1649,1,subida,381642720.000000,0.013874,None,5.0,4.999,5.0
15.207620,1650,1,subida,381623808.000000,0.013875,None,5.0,5.0,5.0
15.276589,1651,1,subida,381630016.000000,0.013874,None,5.0,5.0,5.0
15.320104,1652,1,subida,381642848.000000,0.013876,None,5.0,5.0,5.0
15.370427,1653,1,subida,381656480.000000,0.013876,None,5.0,5.0,5.0
15.420519,1654,1,subida,381662528.000000,0.013876,None,5.0,5.0,5.0
15.469805,1655,1,subida,381660096.000000,0.013875,None,5.0,5.0,5.0
15.536870,1656,1,subida,381576256.000000,0.013867,None,5.0,5.0,5.0
15.586890,1657,1,subida,381592160.000000,0.013876,None,5.0,5.0,5.0
15.676471,1658,1,subida,381699936.000000,0.013876,None,5.0,5.0,5.0
15.736413,1659,1,subida,381705248.000000,0.013878,None,5.0,5.0,5.0
15.788514,1660,1,subida,381707040.000000,0.013877,None,5.0,4.999,5.0
15.837091,1661,1,subida,381687232.000000,0.013876,None,5.0,5.0,5.0
15.887009,1662,1,subida,381653088.000000,0.013874,None,5.0,5.0,5.0
15.947503,1663,1,subida,381631616.000000,0.013875,None,5.0,5.0,5.0
16.002638,1664,1,subida,381629664.000000,0.013875,None,5.0,5.0,5.0
16.052979,1665,1,subida,381610432.000000,0.013874,None,5.0,5.0,5.0
16.102980,1666,1,subida,381625856.000000,0.013876,None,5.0,5.0,5.0
16.152826,1667,1,subida,381670208.000000,0.013876,None,5.0,5.0,5.0
16.218061,1668,1,subida,381693344.000000,0.013877,None,5.0,5.0,5.0
16.252827,1669,1,subida,381712960.000000,0.013877,None,5.0,5.0,5.0
16.336856,1670,1,subida,381711040.000000,0.013878,None,5.0,5.0,5.0
16.426278,1671,1,subida,381714016.000000,0.013878,None,5.0,5.0,5.0
16.470411,1672,1,subida,381704768.000000,0.013876,None,4.999,5.0,5.0
16.536481,1673,1,subida,381666368.000000,0.013874,None,5.0,5.0,5.0
16.586704,1674,1,subida,381661792.000000,0.013876,None,5.0,5.0,5.0
16.620025,1675,1,subida,381687392.000000,0.013876,None,5.0,5.0,5.0
16.686767,1676,1,subida,381686432.000000,0.013876,None,5.0,5.0,5.0
16.737058,1677,1,subida,381679808.000000,0.013876,None,5.0,5.0,5.0
16.786913,1678,1,subida,381677568.000000,0.013876,None,5.0,5.0,5.0
16.836788,1679,1,subida,381682656.000000,0.013876,None,5.0,5.0,5.0
16.903616,1680,1,subida,381676224.000000,0.013877,None,5.0,5.0,5.0
16.988782,1681,1,subida,381653088.000000,0.013875,None,5.0,5.0,5.0
17.068692,1682,1,subida,381645184.000000,0.013875,None,5.0,5.0,5.0
17.211994,1683,1,subida,381635520.000000,0.013875,None,5.0,5.0,5.0
17.306541,1684,1,subida,381656480.000000,0.013876,None,5.0,5.0,5.0
17.352485,1685,1,subida,381654944.000000,0.013875,None,5.0,5.0,5.0
17.402345,1686,1,subida,381659968.000000,0.013876,None,5.0,5.0,5.0
17.468191,1687,1,subida,381673728.000000,0.013876,None,5.0,5.0,5.0
17.536473,1688,1,subida,381673056.000000,0.013876,None,5.0,5.0,5.0
17.636621,1689,1,subida,381707936.000000,0.013876,None,5.0,5.0,5.0
17.718461,1690,1,subida,381733344.000000,0.013878,None,5.0,5.0,5.0
17.786714,1691,1,subida,381723392.000000,0.013878,None,5.0,5.0,5.0
17.836094,1692,1,subida,381701440.000000,0.013876,None,5.0,5.0,5.0
17.886578,1693,1,subida,381697376.000000,0.013877,None,5.0,5.0,5.0
17.931563,1694,1,subida,381691872.000000,0.013877,None,5.0,5.0,5.0
17.975967,1695,1,subida,381686048.000000,0.013877,None,5.0,5.0,5.0
18.036259,1696,1,subida,381681440.000000,0.013876,None,5.0,5.0,5.0
18.086635,1697,1,subida,381669952.000000,0.013875,None,5.0,5.0,5.0
18.136088,1698,1,subida,381674880.000000,0.013876,None,5.0,5.0,5.0
18.186362,1699,1,subida,381687680.000000,0.013876,None,5.0,5.0,5.0
18.286806,1700,1,subida,381689120.000000,0.013876,None,5.0,5.0,5.0
18.337249,1701,1,subida,381689216.000000,0.013876,None,5.0,5.0,5.0
18.386659,1702,1,subida,381684640.000000,0.013876,None,5.0,5.0,5.0
18.486623,1703,1,subida,381687808.000000,0.013876,None,5.0,5.0,5.0
18.568940,1704,1,subida,381677376.000000,0.013876,None,5.0,5.0,5.0
18.618644,1705,1,subida,381663616.000000,0.013875,None,5.0,5.0,5.0
18.685590,1706,1,subida,381647328.000000,0.013875,None,5.0,5.0,5.0
18.786236,1707,1,subida,381677792.000000,0.013876,None,5.0,5.0,5.0
18.886520,1708,1,subida,381677984.000000,0.013876,None,5.0,5.0,5.0
18.986529,1709,1,subida,381683296.000000,0.013876,None,5.0,5.0,5.0
19.086172,1710,1,subida,381677312.000000,0.013876,None,5.0,5.0,5.0
19.136217,1711,1,subida,381670304.000000,0.013876,None,5.0,5.0,5.0
19.240997,1712,1,subida,381661440.000000,0.013876,None,5.0,5.0,5.0
19.286569,1713,1,subida,381659744.000000,0.013876,None,5.0,5.0,5.0
19.336244,1714,1,subida,381669344.000000,0.013876,None,5.0,5.0,5.0
19.385900,1715,1,subida,381684192.000000,0.013876,None,5.0,5.0,5.0
19.436187,1716,1,subida,381690656.000000,0.013876,None,5.0,5.0,5.0
19.485990,1717,1,subida,381691488.000000,0.013876,None,5.0,5.0,5.0
19.536401,1718,1,subida,381698656.000000,0.013877,None,5.0,5.0,5.0
19.636290,1719,1,subida,381693344.000000,0.013876,None,5.0,5.0,5.0
19.702912,1720,1,subida,381680256.000000,0.013875,None,5.0,5.0,5.0
19.752896,1721,1,subida,381676224.000000,0.013877,None,5.0,5.0,5.0
19.802597,1722,1,subida,381673216.000000,0.013875,None,5.0,5.0,5.0
19.896001,1723,1,subida,381622720.000000,0.013874,None,5.0,4.999,5.0
19.985828,1724,1,subida,381637344.000000,0.013875,None,5.0,5.0,5.0
0.101777,1726,1,subida,493739744.000000,0.017951,None,6.0,6.0,6.0
0.144405,1727,1,subida,493747232.000000,0.017950,None,6.0,6.0,6.0
0.249465,1728,1,subida,493772736.000000,0.017952,None,6.0,6.0,6.0
0.344588,1729,1,subida,493744096.000000,0.017950,None,6.0,6.0,6.0
0.411357,1730,1,subida,493748384.000000,0.017950,None,6.0,6.0,6.0
0.491388,1731,1,subida,493770720.000000,0.017951,None,6.0,5.999,6.0
0.600883,1732,1,subida,493747648.000000,0.017951,None,6.0,6.0,6.0
0.677956,1733,1,subida,493733504.000000,0.017950,None,6.0,6.0,6.0
0.727763,1734,1,subida,493715520.000000,0.017949,None,6.0,6.0,6.0
0.777999,1735,1,subida,493700032.000000,0.017948,None,6.0,6.0,6.0
0.902935,1736,1,subida,493694304.000000,0.017949,None,6.0,6.0,6.0
