Muestra,Tiempo (s),Voltaje (V),Temperatura (°C)
687,34.833021,-133916488.000000,1000360.000
688,34.885172,-133893592.000000,1000762.000
689,34.937493,-133892368.000000,998575.000
690,34.989588,-133876312.000000,998575.000
691,35.041743,-133841736.000000,997977.000
692,35.093800,-133869056.000000,997977.000
693,35.146047,-133880056.000000,997454.000
694,35.198653,-133845816.000000,997454.000
695,35.250385,-133850504.000000,998871.000
696,35.354374,-133933520.000000,997100.000
697,35.406821,-133948704.000000,997100.000
698,35.458719,-133981664.000000,996206.000
699,35.510966,-133982912.000000,996206.000
700,35.563102,-134013864.000000,995166.000
701,35.615312,-134050568.000000,995166.000
702,35.667545,-134071784.000000,994258.000
703,35.719413,-134065504.000000,994258.000
704,35.771701,-134086544.000000,994430.000
705,35.823961,-134097000.000000,994430.000
706,35.875927,-134085640.000000,995392.000
707,35.927974,-134084072.000000,995392.000
708,35.980097,-134091528.000000,994996.000
709,36.032374,-134073360.000000,994551.000
710,36.084617,-134067424.000000,994551.000
711,36.136406,-134095928.000000,993857.000
712,36.188813,-134088960.000000,993857.000
713,36.240774,-134070384.000000,994230.000
714,36.293098,-134049128.000000,994230.000
715,36.345210,-134039952.000000,992360.000
716,36.397466,-134084512.000000,992360.000
717,36.449354,-134111376.000000,988447.000
718,36.501434,-134108928.000000,988447.000
719,36.553591,-134109872.000000,987852.000
720,36.605875,-134125440.000000,987852.000
721,36.658339,-134139856.000000,984177.000
722,36.710139,-134130888.000000,984177.000
723,36.762219,-134118312.000000,985506.000
724,36.814476,-134082552.000000,985506.000
725,36.866734,-134081440.000000,984704.000
726,36.918454,-134115000.000000,984704.000
727,36.970631,-134146096.000000,980557.000
728,37.022647,-134186064.000000,980557.000
729,37.075196,-134252352.000000,972115.000
730,37.127130,-134325040.000000,972115.000
731,37.179127,-134245296.000000,966244.000
732,37.231626,-134092416.000000,990773.000
733,37.283717,-134071480.000000,990773.000
734,37.335850,-134123792.000000,987662.000
735,37.387790,-134184104.000000,987662.000
736,37.439925,-134299040.000000,980550.000
737,37.492148,-134390784.000000,980550.000
738,37.544151,-134380272.000000,979947.000
739,37.596411,-134282960.000000,979947.000
740,37.648618,-134153152.000000,991767.000
741,37.700514,-134141376.000000,991767.000
742,37.752970,-134306464.000000,984773.000
743,37.804860,-134264128.000000,984773.000
744,37.857021,-134052272.000000,991788.000
745,37.909328,-134020392.000000,991788.000
746,37.961066,-134069392.000000,990581.000
747,38.013669,-133781328.000000,990581.000
748,38.065759,-132058960.000000,985268.000
749,38.117846,-128289752.000000,985268.000
750,38.169585,-123249672.000000,985756.000
751,38.222000,-118516600.000000,985756.000
752,38.273860,-115024256.000000,994431.000
753,38.326047,-111845536.000000,994431.000
754,38.378157,-108384848.000000,985093.000
755,38.430303,-105254744.000000,972271.000
756,38.482499,-104935392.000000,972271.000
757,38.534740,-108026720.000000,975132.000
758,38.586715,-112043672.000000,975132.000
759,38.639026,-115835568.000000,979934.000
760,38.690934,-119260544.000000,979934.000
761,38.743041,-122294424.000000,979989.000
762,38.795196,-124813200.000000,979989.000
763,38.847405,-126796536.000000,981442.000
764,38.899548,-128080608.000000,981442.000
765,38.951673,-128881888.000000,982686.000
766,39.003917,-129303520.000000,982686.000
767,39.056209,-129876400.000000,1001254.000
768,39.108752,-130996472.000000,1001254.000
769,39.160468,-132198192.000000,1008690.000
770,39.212578,-133023312.000000,1008690.000
771,39.264757,-133596072.000000,991857.000
772,39.316819,-133966216.000000,991857.000
773,39.369426,-134186528.000000,988477.000
774,39.421175,-134409984.000000,988477.000
775,39.473052,-134474848.000000,979090.000
776,39.525153,-134551344.000000,979090.000
777,39.577393,-134645520.000000,988911.000
778,39.629396,-134699040.000000,990907.000
779,39.681589,-134721344.000000,990907.000
780,39.733878,-134805808.000000,979955.000
781,39.785672,-134940864.000000,979955.000
782,39.838490,-134927504.000000,973938.000
783,39.890313,-134828000.000000,973938.000
784,39.942511,-134780752.000000,977673.000
785,39.994429,-134753072.000000,977673.000
786,40.046673,-134720976.000000,982491.000
787,40.098884,-134644448.000000,982491.000
788,40.150876,-134572800.000000,982578.000
789,40.202859,-134566848.000000,982578.000
790,40.255196,-134682480.000000,982086.000
791,40.307101,-134629808.000000,982086.000
792,40.359519,-134414256.000000,981711.000
793,40.411934,-134334784.000000,981711.000
794,40.463826,-134316304.000000,985630.000
795,40.515943,-134318656.000000,985630.000
796,40.568047,-134320080.000000,983664.000
797,40.619936,-134311952.000000,983664.000
798,40.672355,-134279776.000000,982394.000
799,40.724399,-134250752.000000,982394.000
800,40.776421,-134408880.000000,983655.000
801,40.828379,-134340544.000000,983707.000
802,40.880793,-134103400.000000,983707.000
803,40.932868,-134086832.000000,981527.000
804,40.985437,-134101312.000000,981527.000
805,41.037596,-134187072.000000,980583.000
806,41.089546,-134284016.000000,980583.000
807,41.141254,-134354768.000000,980049.000
808,41.193357,-134387904.000000,980049.000
809,41.245680,-134415632.000000,976672.000
810,41.298009,-134461408.000000,976672.000
811,41.350141,-134453520.000000,976523.000
812,41.402076,-134437888.000000,976523.000
813,41.454393,-134449312.000000,975861.000
814,41.506240,-134475200.000000,975861.000
815,41.558748,-134479648.000000,978242.000
816,41.610654,-134373872.000000,978242.000
817,41.662910,-134228944.000000,977976.000
818,41.715017,-134187728.000000,977976.000
819,41.767096,-134241872.000000,977861.000
820,41.819221,-134311344.000000,977861.000
821,41.871342,-134358080.000000,977731.000
822,41.923574,-134347136.000000,977369.000
823,41.975713,-134349536.000000,977369.000
824,42.028218,-134355840.000000,976923.000
825,42.079718,-134331232.000000,976923.000
826,42.131998,-134344432.000000,977449.000
827,42.184247,-134335168.000000,977449.000
828,42.236026,-134300096.000000,974067.000
829,42.288939,-134285072.000000,974067.000
830,42.340399,-134275056.000000,975723.000
831,42.444695,-134249280.000000,980310.000
832,42.548987,-134256672.000000,980133.000
833,42.601381,-134276656.000000,980133.000
834,42.653610,-134295408.000000,980466.000
835,42.705587,-134270304.000000,980466.000
836,42.809706,-134266672.000000,979574.000
837,42.861933,-134299520.000000,980002.000
838,42.914095,-134291600.000000,980002.000
839,42.966224,-134279728.000000,980499.000
840,43.018060,-134289808.000000,980499.000
841,43.070151,-134273744.000000,979952.000
842,43.122356,-134277152.000000,980000.000
843,43.174570,-134287024.000000,980000.000
844,43.226750,-134274240.000000,981284.000
845,43.278986,-134271120.000000,981284.000
846,43.330893,-134278144.000000,981106.000
847,43.383288,-134296032.000000,981106.000
848,43.435407,-134280368.000000,981088.000
849,43.487609,-134275296.000000,981088.000
850,43.539411,-134290992.000000,980824.000
851,43.591585,-134269488.000000,980824.000
852,43.643655,-134301888.000000,982936.000
853,43.695783,-134369152.000000,982936.000
854,43.800073,-134401968.000000,983724.000
855,43.852327,-134391200.000000,983740.000
856,43.904622,-134371200.000000,983740.000
857,43.956698,-134307120.000000,980253.000
858,44.008715,-134237552.000000,980253.000
859,44.060948,-133077424.000000,982094.000
860,44.113213,-130286944.000000,982094.000
861,44.165089,-125821520.000000,980881.000
862,44.217556,-120579880.000000,980881.000
863,44.321385,-113081088.000000,982962.000
864,44.373564,-109870216.000000,982962.000
865,44.425772,-106617560.000000,983797.000
866,44.478294,-104699888.000000,983797.000
867,44.530310,-106175232.000000,986937.000
868,44.582304,-110250136.000000,986937.000
869,44.634591,-114127016.000000,986787.000
870,44.686496,-117481024.000000,986787.000
871,44.738874,-120703984.000000,985817.000
872,44.790808,-123372480.000000,985817.000
873,44.842780,-125762744.000000,983804.000
874,44.895136,-127510280.000000,983804.000
875,44.947286,-128492552.000000,982785.000
876,44.999217,-129205912.000000,982785.000
877,45.051294,-129504696.000000,979887.000
878,45.103697,-130236416.000000,979887.000
879,45.155817,-131459824.000000,994104.000
880,45.207733,-132338184.000000,994104.000
881,45.259821,-132986592.000000,1000008.000
882,45.312048,-133416568.000000,1000008.000
883,45.364469,-133859168.000000,991488.000
884,45.416584,-134166120.000000,991488.000
885,45.468426,-134271792.000000,984929.000
886,45.520594,-134339904.000000,991552.000
887,45.572571,-134216344.000000,991552.000
888,45.625041,-134036432.000000,1008491.000
889,45.677125,-134103696.000000,1008491.000
890,45.781320,-134325744.000000,1000937.000
891,45.885426,-134343696.000000,1003881.000
892,45.937745,-134319856.000000,1005942.000
893,45.989837,-134277696.000000,1005942.000
894,46.041825,-134274672.000000,1005991.000
895,46.094004,-134274464.000000,1005991.000
896,46.146141,-134192960.000000,1005198.000
897,46.198556,-134159240.000000,1005198.000
898,46.251001,-134165536.000000,1002352.000
899,46.302476,-134134944.000000,1002352.000
900,46.354606,-134077224.000000,1004922.000
901,46.406755,-134036248.000000,1004922.000
902,46.458893,-134002592.000000,1006441.000
903,46.510981,-133992944.000000,1006441.000
904,46.563203,-133956160.000000,1002542.000
905,46.615226,-133888440.000000,1002542.000
906,46.667456,-133839296.000000,1013796.000
907,46.719558,-133816360.000000,1012009.000
908,46.771663,-133889272.000000,1012009.000
909,46.823946,-133981352.000000,1003623.000
910,46.875997,-134060816.000000,1003623.000
911,46.928675,-134128856.000000,1003921.000
912,46.980652,-134138096.000000,1003921.000
913,47.032683,-134099168.000000,1002962.000
914,47.084759,-134036688.000000,1002962.000
915,47.136829,-133991800.000000,1003989.000
916,47.188653,-133957632.000000,1003989.000
917,47.240985,-134144208.000000,1004589.000
918,47.293406,-134101296.000000,1004589.000
919,47.345220,-133798128.000000,1006422.000
920,47.397293,-133771552.000000,1006422.000
921,47.449338,-133814640.000000,1005663.000
922,47.501691,-133819360.000000,1005663.000
923,47.553927,-133832696.000000,1005424.000
924,47.606301,-133861440.000000,1005424.000
925,47.658374,-133840408.000000,1006366.000
926,47.710602,-133854312.000000,1006366.000
927,47.762264,-134052648.000000,1004039.000
928,47.814503,-134001000.000000,1003382.000
929,47.866702,-133816352.000000,1003382.000
930,47.918816,-133850360.000000,1002020.000
931,47.970712,-133856936.000000,1002020.000
932,48.023233,-133864104.000000,1003493.000
933,48.075024,-133898352.000000,1003493.000
934,48.127338,-133930272.000000,1002820.000
935,48.179346,-133893936.000000,1002820.000
936,48.231745,-133868976.000000,1005449.000
937,48.284256,-133877008.000000,1005449.000
938,48.335892,-133852912.000000,1005701.000
939,48.388248,-133879824.000000,1005701.000
940,48.440031,-133958064.000000,999102.000
941,48.492283,-133992112.000000,999102.000
942,48.544778,-133991800.000000,997046.000
943,48.596428,-133993048.000000,997046.000
944,48.648578,-134001168.000000,998411.000
945,48.700783,-134009472.000000,998411.000
946,48.752849,-134009968.000000,999074.000
947,48.805242,-134019712.000000,999074.000
948,48.856997,-134024080.000000,998576.000
949,48.909252,-134008544.000000,998576.000
950,48.961285,-133999248.000000,999403.000
951,49.013561,-133983744.000000,1000442.000
952,49.065560,-133990640.000000,1000442.000
953,49.117640,-134123128.000000,998419.000
954,49.169936,-134084320.000000,998419.000
955,49.222009,-133950192.000000,997498.000
956,49.274329,-133960440.000000,997498.000
957,49.326215,-133951648.000000,997441.000
958,49.378299,-133970184.000000,997441.000
959,49.430689,-133997432.000000,996131.000
960,49.482896,-134004896.000000,996131.000
961,49.534730,-134018760.000000,992706.000
962,49.586978,-134045736.000000,992706.000
963,49.639124,-134122896.000000,992040.000
964,49.691278,-134061696.000000,992040.000
965,49.743586,-133957952.000000,991362.000
966,49.795648,-133997256.000000,991362.000
967,49.847687,-133995832.000000,990812.000
968,49.899787,-133996488.000000,990812.000
969,49.951944,-134030064.000000,996907.000
970,50.004280,-134013664.000000,996907.000
971,50.056085,-133573440.000000,996074.000
972,50.108927,-131869576.000000,996074.000
973,50.160587,-127966352.000000,994602.000
974,50.212750,-122735936.000000,997133.000
975,50.264961,-118106320.000000,997133.000
976,50.317141,-114444744.000000,997602.000
977,50.368938,-111206760.000000,997602.000
978,50.421215,-108060592.000000,996692.000
979,50.473132,-105068680.000000,996692.000
980,50.525337,-104789328.000000,990763.000
981,50.577595,-107934560.000000,990763.000
982,50.629668,-112156184.000000,992244.000
983,50.681929,-115788024.000000,992244.000
984,50.733954,-118822536.000000,1008761.000
985,50.785973,-121773728.000000,1008761.000
986,50.838169,-124282536.000000,1008020.000
987,50.890476,-126396576.000000,1008020.000
988,50.942699,-127737096.000000,1007414.000
989,50.994501,-128502192.000000,1007414.000
990,51.046828,-129026600.000000,1006593.000
991,51.099067,-129731520.000000,1006593.000
992,51.150928,-130906160.000000,1004645.000
993,51.203293,-132000984.000000,1004645.000
994,51.255520,-132681880.000000,1008392.000
995,51.307410,-133208704.000000,1008392.000
996,51.359575,-133524152.000000,1010011.000
997,51.411696,-133649712.000000,1013842.000
998,51.463756,-133814456.000000,1013842.000
999,51.515863,-133933512.000000,1013086.000
1000,51.568148,-134054312.000000,1013086.000
1001,51.620153,-134418640.000000,1007448.000
1002,51.672343,-134470400.000000,1007448.000
1003,51.724424,-134219312.000000,1005768.000
1004,51.777058,-134247776.000000,1005768.000
1005,51.828673,-134294080.000000,1003986.000
1006,51.880998,-134301504.000000,1003986.000
1007,51.933403,-134317296.000000,1000328.000
1008,51.985258,-134333328.000000,1000328.000
1009,52.037238,-134273088.000000,1000039.000
1010,52.089590,-134236352.000000,1000039.000
1011,52.141851,-134362848.000000,1000969.000
1012,52.193676,-134236400.000000,1000969.000
1013,52.245902,-133993904.000000,1003776.000
1014,52.298143,-133988816.000000,1003776.000
1015,52.350148,-133980992.000000,1001800.000
1016,52.402147,-133970936.000000,1001800.000
1017,52.454360,-133971720.000000,999455.000
1018,52.506489,-133991080.000000,998892.000
1019,52.558542,-133963432.000000,998892.000
1020,52.610762,-134023744.000000,998884.000
1021,52.663116,-134016624.000000,998884.000
1022,52.715155,-133822072.000000,1002605.000
1023,52.767093,-133778848.000000,1002605.000
1024,52.819289,-133821080.000000,1004182.000
1025,52.871521,-133827720.000000,1004182.000
1026,52.923723,-133858944.000000,1000667.000
1027,52.975848,-133910624.000000,1000667.000
1028,53.027833,-133933248.000000,998183.000
1029,53.079959,-133944792.000000,998183.000
1030,53.132084,-133974456.000000,994873.000
1031,53.184374,-133989856.000000,994873.000
1032,53.236222,-133820296.000000,995230.000
1033,53.288937,-133663776.000000,995230.000
1034,53.340600,-133743024.000000,994125.000
1035,53.393014,-133813464.000000,994125.000
1036,53.444810,-133863720.000000,994890.000
1037,53.497155,-133916488.000000,994890.000
1038,53.549380,-133918968.000000,994454.000
1039,53.601186,-133949560.000000,994454.000
1040,53.653460,-133986016.000000,993709.000
1041,53.705675,-134052184.000000,994506.000
1042,53.757850,-134057792.000000,994506.000
1043,53.810001,-133994272.000000,995253.000
1044,53.861911,-134000592.000000,995253.000
1045,53.914052,-134018280.000000,994626.000
1046,53.966328,-134031712.000000,994626.000
1047,54.018347,-134048072.000000,994943.000
1048,54.070517,-134044752.000000,994943.000
1049,54.122541,-134054048.000000,994656.000
1050,54.174740,-134085528.000000,994656.000
1051,54.226862,-134103432.000000,995264.000
1052,54.278897,-134050256.000000,995264.000
1053,54.331050,-133983720.000000,994407.000
1054,54.383172,-133967288.000000,994407.000
1055,54.435453,-133963640.000000,994175.000
1056,54.487598,-133968272.000000,994175.000
1057,54.539526,-133953416.000000,994055.000
1058,54.591846,-133968424.000000,994055.000
1059,54.643933,-133979512.000000,994131.000
1060,54.696189,-133995656.000000,994131.000
1061,54.748534,-133968680.000000,993564.000
1062,54.800319,-133905024.000000,993564.000
1063,54.852696,-133916392.000000,994400.000
1064,54.904743,-133933440.000000,993772.000
1065,54.956866,-133959504.000000,993772.000
1066,55.008753,-133999560.000000,993974.000
1067,55.061573,-134004488.000000,993974.000
1068,55.113093,-133988232.000000,994970.000
1069,55.165991,-134004592.000000,994970.000
1070,55.217382,-134069056.000000,994515.000
1071,55.269566,-134035456.000000,994515.000
1072,55.321916,-133967696.000000,992768.000
1073,55.374191,-133971864.000000,992768.000
1074,55.426137,-133967312.000000,992781.000
1075,55.478279,-133978768.000000,992781.000
1076,55.530182,-134010176.000000,992286.000
1077,55.582341,-134020096.000000,992286.000
1078,55.634377,-134016608.000000,992630.000
1079,55.686581,-134021968.000000,992630.000
1080,55.738679,-134003312.000000,993101.000
1081,55.790941,-133992672.000000,993101.000
1082,55.843067,-133996992.000000,992661.000
1083,55.895023,-133980640.000000,992661.000
1084,55.947498,-133982408.000000,993108.000
1085,55.999335,-134009600.000000,993108.000
1086,56.051560,-134008584.000000,992356.000
1087,56.103599,-132717728.000000,994042.000
1088,56.156230,-129741184.000000,994042.000
1089,56.208517,-125344872.000000,996357.000
1090,56.260120,-120217280.000000,996357.000
1091,56.312260,-116092248.000000,994022.000
1092,56.364895,-112858496.000000,994022.000
1093,56.416357,-109663480.000000,978259.000
1094,56.468834,-106353552.000000,978259.000
1095,56.520833,-104517328.000000,995873.000
1096,56.572747,-106095648.000000,995873.000
1097,56.625100,-109898056.000000,1003115.000
1098,56.677116,-113815472.000000,1003115.000
1099,56.729239,-117470048.000000,1003123.000
1100,56.781911,-120691000.000000,1003123.000
1101,56.833532,-123370608.000000,1003345.000
1102,56.885704,-125694392.000000,1003345.000
1103,56.937733,-127353424.000000,1002936.000
1104,56.990071,-128279152.000000,1002936.000
1105,57.042546,-128825776.000000,1004009.000
1106,57.094530,-129225496.000000,1004009.000
1107,57.146284,-130308792.000000,1002611.000
1108,57.198945,-131562496.000000,1002611.000
1109,57.302685,-132933432.000000,1006162.000
1110,57.354779,-133299984.000000,1006162.000
1111,57.407134,-133545416.000000,1011383.000
1112,57.459462,-133769856.000000,1011383.000
1113,57.511340,-133886296.000000,1006381.000
1114,57.563451,-134020088.000000,1006381.000
1115,57.667789,-134407168.000000,1001316.000
1116,57.720009,-134191424.000000,1001366.000
1117,57.772076,-133938208.000000,1001366.000
1118,57.824358,-133891696.000000,1020142.000
1119,57.876243,-133907936.000000,1020142.000
1120,57.928269,-133968472.000000,1014995.000
1121,57.980654,-134049520.000000,1014995.000
1122,58.032644,-134070704.000000,1003533.000
1123,58.084858,-134034344.000000,1003533.000
1124,58.137234,-134527520.000000,1004602.000
1125,58.189065,-134452560.000000,1004602.000
1126,58.241140,-133775488.000000,1004832.000
1127,58.293702,-133689152.000000,1004832.000
1128,58.345382,-133692960.000000,1005247.000
1129,58.398218,-133719664.000000,1005840.000
1130,58.449652,-133712720.000000,1005840.000
1131,58.501788,-133686624.000000,1007083.000
1132,58.554154,-133675696.000000,1007083.000
1133,58.606108,-133647600.000000,1006950.000
1134,58.658523,-133960336.000000,1006950.000
1135,58.710354,-133858120.000000,1007316.000
1136,58.762684,-133407936.000000,1007316.000
1137,58.815227,-133465952.000000,1006427.000
1138,58.866737,-133537752.000000,1006427.000
1139,58.918889,-133564320.000000,1011712.000
1140,58.970983,-133614672.000000,1011712.000
1141,59.023475,-133674648.000000,1007332.000
1142,59.075706,-133698464.000000,1007332.000
1143,59.127494,-133990704.000000,1008609.000
1144,59.180141,-133981368.000000,1008609.000
1145,59.231663,-133544432.000000,1014924.000
1146,59.284000,-133469216.000000,1014924.000
1147,59.335919,-133562320.000000,1007385.000
1148,59.440239,-133572128.000000,1012529.000
1149,59.492805,-133564360.000000,1012529.000
1150,59.544500,-133570256.000000,1016278.000
1151,59.596640,-133571456.000000,1013652.000
1152,59.648667,-134092080.000000,1013652.000
1153,59.700878,-134048320.000000,1010263.000
1154,59.752941,-133460024.000000,1010263.000
1155,59.805243,-133449656.000000,1009978.000
1156,59.857228,-133505448.000000,1009978.000
1157,59.909378,-133569496.000000,1009936.000
1158,59.961582,-133593792.000000,1009936.000
1159,60.013850,-133612192.000000,1010625.000

--- RESUMEN ---
Muestras totales,1160
Tiempo total (s),60.017
Frecuencia (Hz),19.33
Voltaje promedio (V),-131812013.565517
Voltaje desv. std,6573688.648741
Temperatura promedio (°C),986901.405
Temperatura desv. std,27871.338
