Muestra,Tiempo (s),Voltaje (V),Temperatura (°C)
696,34.882923,-131350144.000000,780621.000
697,34.935012,-134322112.000000,779332.000
698,34.986970,-136339552.000000,779332.000
699,35.039420,-137446304.000000,779156.000
700,35.091195,-138276688.000000,779229.000
701,35.143404,-136771424.000000,779229.000
702,35.195555,-130656880.000000,778920.000
703,35.247862,-123686064.000000,778920.000
704,35.300084,-118911616.000000,780229.000
705,35.352193,-115148600.000000,780229.000
706,35.404266,-111631040.000000,781842.000
707,35.508594,-104264856.000000,782816.000
708,35.560652,-101559528.000000,782816.000
709,35.612545,-103092056.000000,781154.000
710,35.664944,-108314224.000000,781154.000
711,35.717144,-114292984.000000,781309.000
712,35.769293,-120052288.000000,781309.000
713,35.821286,-125054416.000000,780586.000
714,35.873233,-129194240.000000,780586.000
715,35.925444,-132545112.000000,780951.000
716,35.977941,-135082704.000000,780951.000
717,36.029794,-136814368.000000,780822.000
718,36.081815,-137953168.000000,780822.000
719,36.134099,-138384752.000000,779343.000
720,36.185986,-134550896.000000,778915.000
721,36.238302,-127104184.000000,778915.000
722,36.290350,-121372976.000000,780224.000
723,36.342585,-117246312.000000,780224.000
724,36.394609,-113524688.000000,781254.000
725,36.446771,-110012688.000000,781254.000
726,36.498871,-106330168.000000,780709.000
727,36.603173,-101632040.000000,780647.000
728,36.655295,-104958632.000000,780647.000
729,36.707372,-110652368.000000,780768.000
730,36.759506,-116664592.000000,780768.000
731,36.811617,-122191384.000000,780136.000
732,36.863845,-126969360.000000,780136.000
733,36.916189,-130800712.000000,780705.000
734,36.968561,-133868776.000000,780705.000
735,37.020379,-135981568.000000,781328.000
736,37.072400,-137197120.000000,781328.000
737,37.124938,-137996752.000000,780146.000
738,37.177126,-137095584.000000,780146.000
739,37.228683,-131531424.000000,780083.000
740,37.281100,-124163952.000000,780083.000
741,37.333222,-119240184.000000,781272.000
742,37.385394,-115518912.000000,782626.000
743,37.437438,-111889392.000000,782626.000
744,37.489594,-108269232.000000,783557.000
745,37.541579,-104684808.000000,783557.000
746,37.593892,-101700136.000000,783195.000
747,37.645878,-102524096.000000,783195.000
748,37.698214,-107468080.000000,783953.000
749,37.750154,-113512584.000000,783953.000
750,37.802222,-119372136.000000,783215.000
751,37.854597,-124524080.000000,783215.000
752,37.906824,-128798088.000000,782834.000
753,37.958955,-132225096.000000,782834.000
754,38.011658,-134817984.000000,782337.000
755,38.063022,-136532304.000000,782337.000
756,38.115190,-137651648.000000,780861.000
757,38.167363,-138283968.000000,780861.000
758,38.219536,-135163728.000000,780970.000
759,38.271533,-128097288.000000,780970.000
760,38.323730,-122049360.000000,781933.000
761,38.375693,-117797664.000000,781933.000
762,38.427865,-114151672.000000,782562.000
763,38.479959,-110682888.000000,782562.000
764,38.532116,-107163120.000000,781164.000
765,38.584207,-103548272.000000,782549.000
766,38.636430,-101973840.000000,782549.000
767,38.688609,-104906152.000000,783834.000
768,38.740916,-110613384.000000,783834.000
769,38.792702,-116604824.000000,783122.000
770,38.844997,-122134536.000000,783122.000
771,38.949188,-130689296.000000,781723.000
772,39.001715,-133735544.000000,781621.000
773,39.053627,-135953648.000000,781621.000
774,39.105698,-137337200.000000,778362.000
775,39.157898,-138242432.000000,778362.000
776,39.209833,-138069248.000000,776689.000
777,39.262053,-133093224.000000,776689.000
778,39.314338,-125456184.000000,777550.000
779,39.366525,-120421640.000000,777550.000
780,39.418523,-116587408.000000,774907.000
781,39.471020,-112806936.000000,774907.000
782,39.522629,-109180440.000000,774990.000
783,39.574940,-105527784.000000,774990.000
784,39.626872,-102296088.000000,771499.000
785,39.679038,-102675096.000000,771499.000
786,39.731182,-107296448.000000,771170.000
787,39.783485,-113278656.000000,770739.000
788,39.835458,-119107584.000000,770739.000
789,39.888376,-124253736.000000,770014.000
790,39.939629,-128625712.000000,770014.000
791,39.991837,-132158712.000000,768701.000
792,40.043971,-134855616.000000,768701.000
793,40.096283,-136643280.000000,769254.000
794,40.148741,-137831968.000000,769254.000
795,40.200774,-138478384.000000,767666.000
796,40.252584,-136044160.000000,767666.000
797,40.304797,-129515912.000000,768051.000
798,40.357149,-123069984.000000,768051.000
799,40.409184,-118593208.000000,768282.000
800,40.461070,-114880048.000000,768282.000
801,40.513150,-111309680.000000,769125.000
802,40.565306,-107693400.000000,769125.000
803,40.617707,-104032992.000000,769425.000
804,40.669870,-101952392.000000,769425.000
805,40.721670,-104286160.000000,770589.000
806,40.773999,-109718400.000000,770589.000
807,40.826084,-115562304.000000,769607.000
808,40.878108,-121189248.000000,769607.000
809,40.930256,-126080032.000000,769657.000
810,40.982511,-130032184.000000,767732.000
811,41.034619,-133201400.000000,767732.000
812,41.086917,-135632560.000000,766563.000
813,41.138963,-137178464.000000,766563.000
814,41.190977,-138110720.000000,765936.000
815,41.243071,-138422832.000000,765936.000
816,41.295375,-133938512.000000,767361.000
817,41.347790,-126128512.000000,767361.000
818,41.399799,-120839968.000000,768047.000
819,41.451775,-117050040.000000,768047.000
820,41.503865,-113369136.000000,768441.000
821,41.555923,-109773056.000000,768441.000
822,41.607872,-106181304.000000,769460.000
823,41.660061,-102710880.000000,769460.000
824,41.712270,-102423960.000000,768848.000
825,41.764393,-106633888.000000,768848.000
826,41.816648,-112500768.000000,768008.000
827,41.868956,-118346008.000000,768008.000
828,41.921233,-123639448.000000,768288.000
829,41.973170,-128131320.000000,768288.000
830,42.025374,-131702952.000000,767324.000
831,42.077325,-134481888.000000,766457.000
832,42.129572,-136378048.000000,766457.000
833,42.181598,-137548000.000000,766327.000
834,42.233810,-138223248.000000,766327.000
835,42.286008,-136605488.000000,766195.000
836,42.337821,-130620192.000000,766195.000
837,42.390077,-123763240.000000,767533.000
838,42.442159,-119138424.000000,767533.000
839,42.494364,-115445424.000000,766817.000
840,42.546331,-111831440.000000,766817.000
841,42.598706,-108075680.000000,767199.000
842,42.650829,-104312368.000000,767199.000
843,42.702902,-101761344.000000,767163.000
844,42.754914,-103452104.000000,767163.000
845,42.806986,-108958064.000000,766359.000
846,42.859175,-115040832.000000,766359.000
847,42.911368,-120646056.000000,766028.000
848,42.963679,-125620512.000000,766028.000
849,43.015869,-129715936.000000,764614.000
850,43.067957,-132976344.000000,764614.000
851,43.119857,-135547664.000000,763779.000
852,43.172158,-137161648.000000,763779.000
853,43.224634,-138134704.000000,762710.000
854,43.276256,-138660336.000000,762059.000
855,43.328522,-134842112.000000,762059.000
856,43.380979,-127175840.000000,762218.000
857,43.432656,-121377888.000000,762218.000
858,43.485008,-117299240.000000,763450.000
859,43.537016,-113528184.000000,763450.000
860,43.589705,-109990888.000000,763447.000
861,43.641449,-106301056.000000,763447.000
862,43.693365,-102709448.000000,762316.000
863,43.745708,-101914824.000000,762316.000
864,43.797873,-105533920.000000,762589.000
865,43.849703,-111435056.000000,762589.000
866,43.901932,-117485984.000000,762848.000
867,43.954116,-122972504.000000,762848.000
868,44.006388,-127605648.000000,762485.000
869,44.058806,-131251232.000000,762485.000
870,44.110559,-134278704.000000,761613.000
871,44.162533,-136430208.000000,761613.000
872,44.214674,-137583024.000000,761316.000
873,44.267140,-138273024.000000,761316.000
874,44.371291,-131521592.000000,761963.000
875,44.423186,-124188112.000000,762766.000
876,44.475437,-119274416.000000,763004.000
877,44.527419,-115553600.000000,763004.000
878,44.579881,-111897944.000000,763092.000
879,44.631876,-108283632.000000,763092.000
880,44.684005,-104622584.000000,763757.000
881,44.736172,-101630448.000000,763757.000
882,44.788217,-102720016.000000,763375.000
883,44.840397,-107887296.000000,763375.000
884,44.892485,-113984720.000000,762910.000
885,44.944475,-119776208.000000,762910.000
886,44.996955,-124868328.000000,762350.000
887,45.049176,-129110664.000000,762350.000
888,45.101185,-132457248.000000,761674.000
889,45.153241,-135066960.000000,761674.000
890,45.205374,-136851872.000000,760893.000
891,45.257658,-137996064.000000,760893.000
892,45.309701,-138646672.000000,760493.000
893,45.362025,-135383296.000000,760493.000
894,45.413933,-128029376.000000,760253.000
895,45.465921,-121876344.000000,760253.000
896,45.518057,-117720376.000000,760445.000
897,45.570189,-114055688.000000,760445.000
898,45.622340,-110446296.000000,760690.000
899,45.674470,-106836024.000000,760971.000
900,45.726567,-103227200.000000,760971.000
901,45.778888,-101924152.000000,761451.000
902,45.831323,-105155688.000000,761451.000
903,45.883130,-110929336.000000,760733.000
904,45.935224,-116831600.000000,760733.000
905,45.987221,-122257648.000000,760025.000
906,46.039642,-126995088.000000,760025.000
907,46.091858,-130791384.000000,759829.000
908,46.143602,-133891760.000000,759829.000
909,46.196030,-136138944.000000,759770.000
910,46.248025,-137543216.000000,759770.000
911,46.299993,-138492784.000000,758223.000
912,46.352058,-138333488.000000,758223.000
913,46.404209,-133014536.000000,758735.000
914,46.456495,-125021616.000000,758735.000
915,46.508478,-119918240.000000,759908.000
916,46.560618,-116209904.000000,759908.000
917,46.612758,-112602224.000000,760335.000
918,46.665001,-109017128.000000,760335.000
919,46.717010,-105312520.000000,760538.000
920,46.769137,-102079904.000000,760538.000
921,46.821345,-102709280.000000,760538.000
922,46.873464,-107781632.000000,758903.000
923,46.925632,-113664896.000000,758903.000
924,46.977682,-119125768.000000,758933.000
925,47.029786,-124302936.000000,758933.000
926,47.081919,-128609680.000000,760261.000
927,47.134055,-132000560.000000,760261.000
928,47.186306,-134798880.000000,759327.000
929,47.238608,-136726576.000000,759327.000
930,47.290910,-137877680.000000,758197.000
931,47.342742,-138784480.000000,758197.000
932,47.395051,-136176416.000000,759121.000
933,47.447205,-129075888.000000,759121.000
934,47.499320,-122637824.000000,759422.000
935,47.551194,-118343848.000000,759422.000
936,47.603538,-114664384.000000,760485.000
937,47.655791,-111090960.000000,760485.000
938,47.707624,-107546504.000000,760286.000
939,47.759855,-103919184.000000,760286.000
940,47.812118,-102030472.000000,760166.000
941,47.864046,-104942208.000000,760166.000
942,47.916456,-110513696.000000,761003.000
943,47.968419,-116077352.000000,759607.000
944,48.020768,-121632904.000000,759607.000
945,48.072620,-126473752.000000,758459.000
946,48.124841,-130381352.000000,758459.000
947,48.176764,-133560944.000000,758016.000
948,48.229134,-135826992.000000,758016.000
949,48.281368,-137183184.000000,758492.000
950,48.333385,-138175984.000000,758492.000
951,48.491807,-125800440.000000,759428.000
952,48.541843,-120590824.000000,759428.000
953,48.593926,-116795568.000000,760335.000
954,48.646330,-113132352.000000,760335.000
955,48.698396,-109568144.000000,760061.000
956,48.750422,-105946832.000000,760061.000
957,48.802516,-102372544.000000,761112.000
958,48.854849,-102174776.000000,761112.000
959,48.906718,-106603616.000000,762095.000
960,48.958752,-112662840.000000,762095.000
961,49.011240,-118668808.000000,760771.000
962,49.063165,-123990624.000000,760771.000
963,49.115324,-128394920.000000,760641.000
964,49.167453,-131936600.000000,759738.000
965,49.219697,-134805616.000000,759738.000
966,49.271969,-136832160.000000,759075.000
967,49.323784,-138060272.000000,759075.000
968,49.376207,-138694560.000000,759316.000
969,49.428325,-136702848.000000,759316.000
970,49.480270,-130401840.000000,759972.000
971,49.532394,-123671344.000000,759972.000
972,49.584395,-119052232.000000,760902.000
973,49.636647,-115287872.000000,760902.000
974,49.688844,-111720520.000000,760303.000
975,49.741141,-108078800.000000,760303.000
976,49.793105,-104429944.000000,761193.000
977,49.845434,-102068296.000000,761193.000
978,49.897393,-104002928.000000,761635.000
979,49.949847,-109481040.000000,761635.000
980,50.001505,-115546448.000000,761163.000
981,50.053576,-121224408.000000,761163.000
982,50.105747,-126160440.000000,760850.000
983,50.157942,-130224072.000000,760850.000
984,50.210169,-133445584.000000,760610.000
985,50.262548,-135807856.000000,760610.000
986,50.314583,-137315504.000000,759509.000
987,50.418809,-138762304.000000,759147.000
988,50.470905,-134576208.000000,758689.000
989,50.522988,-126913792.000000,758689.000
990,50.575384,-121423408.000000,760564.000
991,50.627313,-117501896.000000,760564.000
992,50.679677,-113799960.000000,761338.000
993,50.731579,-110223792.000000,761338.000
994,50.835963,-103198272.000000,762571.000
995,50.887792,-102430376.000000,762204.000
996,50.940151,-106281728.000000,762204.000
997,50.992244,-112128312.000000,761478.000
998,51.044386,-118084448.000000,761478.000
999,51.096614,-123465176.000000,760048.000
1000,51.148405,-128079224.000000,760048.000
1001,51.200578,-131836592.000000,759946.000
1002,51.252782,-134761888.000000,759946.000
1003,51.304826,-136823328.000000,760384.000
1004,51.357211,-137988208.000000,760384.000
1005,51.409108,-138621248.000000,759174.000
1006,51.462071,-137279888.000000,759174.000
1007,51.513816,-131402160.000000,760140.000
1008,51.565759,-124353288.000000,760640.000
1009,51.617607,-119621768.000000,760640.000
1010,51.670012,-115893792.000000,760440.000
1011,51.721977,-112231424.000000,760440.000
1012,51.774484,-108592120.000000,760979.000
1013,51.826285,-104871232.000000,760979.000
1014,51.878680,-102014936.000000,762085.000
1015,51.930697,-103376416.000000,762085.000
1016,51.982606,-108584536.000000,761464.000
1017,52.034940,-114613768.000000,761464.000
1018,52.087196,-120363984.000000,761362.000
1019,52.139270,-125389024.000000,761362.000
1020,52.191226,-129616592.000000,760319.000
1021,52.243269,-133063112.000000,760319.000
1022,52.295469,-135633728.000000,760233.000
1023,52.347455,-137176144.000000,760233.000
1024,52.399791,-138220528.000000,761084.000
1025,52.451866,-138790912.000000,761084.000
1026,52.503918,-135160640.000000,759486.000
1027,52.556148,-127807872.000000,759486.000
1028,52.608341,-122031880.000000,760400.000
1029,52.660720,-117914176.000000,761210.000
1030,52.712438,-114158888.000000,761210.000
1031,52.764638,-110599736.000000,761331.000
1032,52.816799,-106983240.000000,761331.000
1033,52.868941,-103293144.000000,761749.000
1034,52.973181,-105450224.000000,762014.000
1035,53.025230,-111236928.000000,762014.000
1036,53.077847,-117207872.000000,762064.000
1037,53.129960,-122654048.000000,762064.000
1038,53.181664,-127273568.000000,760463.000
1039,53.233948,-130991224.000000,760463.000
1040,53.286002,-134100672.000000,761028.000
1041,53.338114,-136267744.000000,761028.000
1042,53.390295,-137599824.000000,760080.000
1043,53.442309,-138540960.000000,760080.000
1044,53.494546,-137895296.000000,760754.000
1045,53.546694,-132495888.000000,760754.000
1046,53.598841,-125069832.000000,761321.000
1047,53.651202,-120094824.000000,761321.000
1048,53.703181,-116300160.000000,761921.000
1049,53.755316,-112692816.000000,761921.000
1050,53.808004,-109143504.000000,763015.000
1051,53.859388,-105394424.000000,763578.000
1052,53.911730,-102172488.000000,763578.000
1053,53.963626,-102954880.000000,763480.000
1054,54.016132,-107846848.000000,763480.000
1055,54.068058,-113848584.000000,761653.000
1056,54.120127,-119663816.000000,761653.000
1057,54.172305,-124735592.000000,760963.000
1058,54.224359,-129007168.000000,760963.000
1059,54.276493,-132480432.000000,760089.000
1060,54.328795,-135158592.000000,760089.000
1061,54.381286,-136931616.000000,760534.000
1062,54.433110,-138110160.000000,760534.000
1063,54.485207,-138733680.000000,759560.000
1064,54.537161,-135784560.000000,759560.000
1065,54.589578,-128886296.000000,760099.000
1066,54.641625,-122719072.000000,760099.000
1067,54.693659,-118558288.000000,760237.000
1068,54.745811,-114697928.000000,760237.000
1069,54.798072,-110797032.000000,761276.000
1070,54.850088,-107253616.000000,761276.000
1071,54.902129,-103690568.000000,761887.000
1072,54.954496,-101967072.000000,761887.000
1073,55.006593,-104692576.000000,761102.000
1074,55.058618,-110354072.000000,760274.000
1075,55.110579,-116393392.000000,760274.000
1076,55.162873,-121961776.000000,759667.000
1077,55.214906,-126680896.000000,759667.000
1078,55.267071,-130388352.000000,759426.000
1079,55.319263,-133443440.000000,759426.000
1080,55.371325,-135756448.000000,759649.000
1081,55.423552,-137278640.000000,759649.000
1082,55.475632,-138381904.000000,759221.000
1083,55.527835,-138276736.000000,759221.000
1084,55.580130,-133325640.000000,758696.000
1085,55.632225,-125692432.000000,758696.000
1086,55.684360,-120793560.000000,760338.000
1087,55.736503,-116959944.000000,760338.000
1088,55.788581,-112996928.000000,760651.000
1089,55.840477,-109384736.000000,760651.000
1090,55.892725,-105729824.000000,760964.000
1091,55.945202,-102366808.000000,760964.000
1092,55.996936,-102575264.000000,761296.000
1093,56.049349,-107091120.000000,761296.000
1094,56.101223,-113003056.000000,762139.000
1095,56.205691,-124198344.000000,760698.000
1096,56.257740,-128542392.000000,760491.000
1097,56.309909,-131975280.000000,760491.000
1098,56.361907,-134758464.000000,760138.000
1099,56.414143,-136611424.000000,760138.000
1100,56.466418,-137790144.000000,759554.000
1101,56.518413,-138423632.000000,759554.000
1102,56.570713,-136194704.000000,760397.000
1103,56.622764,-129779512.000000,760397.000
1104,56.674730,-123388864.000000,760649.000
1105,56.727033,-118855832.000000,760649.000
1106,56.778838,-114925160.000000,761703.000
1107,56.830972,-111332464.000000,761703.000
1108,56.883316,-107703400.000000,763470.000
1109,56.935747,-104026968.000000,763470.000
1110,56.987493,-101862280.000000,762259.000
1111,57.040326,-104081344.000000,762259.000
1112,57.091656,-109605360.000000,762401.000
1113,57.143769,-115639408.000000,762401.000
1114,57.196158,-121546168.000000,761920.000
1115,57.248450,-126409280.000000,761920.000
1116,57.300339,-130103984.000000,761003.000
1117,57.352597,-133310056.000000,761003.000
1118,57.404742,-135734208.000000,760774.000
1119,57.457053,-137222144.000000,760905.000
1120,57.508744,-138222352.000000,760905.000
1121,57.560861,-138518768.000000,760568.000
1122,57.613083,-134123920.000000,760568.000
1123,57.665139,-126496544.000000,761828.000
1124,57.717308,-121202024.000000,761828.000
1125,57.769513,-117212376.000000,762580.000
1126,57.821683,-113363240.000000,762580.000
1127,57.873702,-109784768.000000,763600.000
1128,57.925732,-106141112.000000,763600.000
1129,57.977958,-102654920.000000,764542.000
1130,58.030441,-102271008.000000,764542.000
1131,58.082329,-106346000.000000,763417.000
1132,58.134413,-112270392.000000,763417.000
1133,58.186809,-118605776.000000,762937.000
1134,58.238919,-123887624.000000,762937.000
1135,58.290737,-127863672.000000,762775.000
1136,58.343032,-131392952.000000,762775.000
1137,58.395230,-134278448.000000,762558.000
1138,58.447245,-136290880.000000,762558.000
1139,58.499565,-137562128.000000,762531.000
1140,58.551460,-138385264.000000,762066.000
1141,58.603696,-136840640.000000,762066.000
1142,58.655789,-130838984.000000,762418.000
1143,58.707894,-124295776.000000,762418.000
1144,58.760128,-119496384.000000,763003.000
1145,58.812207,-115289760.000000,763003.000
1146,58.864304,-111737992.000000,763587.000
1147,58.916404,-108228104.000000,763587.000
1148,58.969124,-104681064.000000,764008.000
1149,59.020634,-102072016.000000,764008.000
1150,59.072745,-103566168.000000,764476.000
1151,59.124951,-108856216.000000,764476.000
1152,59.176987,-115044552.000000,763942.000
1153,59.229154,-120747000.000000,763942.000
1154,59.281331,-125479016.000000,763520.000
1155,59.333588,-129491664.000000,763520.000
1156,59.385672,-132814480.000000,763613.000
1157,59.437728,-135421024.000000,763613.000
1158,59.489800,-137032496.000000,761631.000
1159,59.541987,-137908112.000000,761631.000
1160,59.594108,-138439088.000000,761524.000
1161,59.646120,-134725600.000000,761524.000
1162,59.698434,-127469128.000000,762136.000
1163,59.750667,-121820576.000000,761556.000
1164,59.802713,-117554176.000000,761556.000
1165,59.854807,-113835584.000000,761517.000
1166,59.906822,-110297992.000000,761517.000
1167,59.959098,-106804720.000000,761323.000
1168,60.011079,-103229128.000000,761323.000

--- RESUMEN ---
Muestras totales,1169
Tiempo total (s),60.014
Frecuencia (Hz),19.48
Voltaje promedio (V),-121732468.619333
Voltaje desv. std,12224475.919072
Temperatura promedio (°C),764809.144
Temperatura desv. std,23022.492
