Muestra,Tiempo (s),Voltaje (V),Temperatura (°C)
696,34.897663,-57363112.000000,815839.000
697,34.949627,-52220112.000000,816096.000
698,35.001862,-47288260.000000,816096.000
699,35.054263,-44914760.000000,815042.000
700,35.106017,-51485836.000000,813561.000
701,35.158290,-66412820.000000,813561.000
702,35.210156,-82934096.000000,812241.000
703,35.262419,-97908080.000000,812241.000
704,35.314743,-110695760.000000,810544.000
705,35.366571,-121528680.000000,810544.000
706,35.419172,-124851280.000000,809905.000
707,35.471241,-109465792.000000,809905.000
708,35.522885,-87419424.000000,812136.000
709,35.575332,-73776240.000000,812136.000
710,35.627197,-64699428.000000,812838.000
711,35.679663,-58440576.000000,812838.000
712,35.731750,-53249752.000000,813194.000
713,35.783946,-48173888.000000,813194.000
714,35.835914,-44823136.000000,813147.000
715,35.888298,-49765852.000000,813147.000
716,35.940272,-63348920.000000,812644.000
717,35.992131,-79692640.000000,812644.000
718,36.044368,-95095248.000000,811283.000
719,36.096449,-107740176.000000,811283.000
720,36.148597,-118152128.000000,809340.000
721,36.200816,-120693392.000000,809340.000
722,36.252949,-105710128.000000,808390.000
723,36.305135,-84846688.000000,810781.000
724,36.357177,-71744512.000000,810781.000
725,36.409947,-63098988.000000,810178.000
726,36.461543,-57084600.000000,810178.000
727,36.513680,-52111940.000000,810470.000
728,36.565672,-47050552.000000,810470.000
729,36.618409,-45183584.000000,810460.000
730,36.670273,-52609920.000000,810460.000
731,36.722080,-67802216.000000,808823.000
732,36.774227,-84381656.000000,808823.000
733,36.826639,-99137408.000000,812604.000
734,36.878457,-111733024.000000,812604.000
735,36.930704,-122375848.000000,812487.000
736,36.982708,-123991456.000000,812487.000
737,37.034952,-107788416.000000,811219.000
738,37.087556,-86331136.000000,811219.000
739,37.139243,-72843128.000000,813651.000
740,37.191307,-64217464.000000,813651.000
741,37.243573,-58215916.000000,814916.000
742,37.295722,-53089352.000000,814916.000
743,37.347672,-47992856.000000,815998.000
744,37.399811,-45162040.000000,815904.000
745,37.451895,-50845456.000000,815904.000
746,37.504272,-64955488.000000,814786.000
747,37.556184,-81350192.000000,814786.000
748,37.608326,-96380480.000000,813266.000
749,37.660428,-108712704.000000,813266.000
750,37.712701,-118915760.000000,810870.000
751,37.764937,-119795784.000000,810870.000
752,37.817145,-104007744.000000,812738.000
753,37.869547,-83896384.000000,812738.000
754,37.921341,-70910168.000000,815021.000
755,38.025519,-56842276.000000,815128.000
756,38.077545,-51799660.000000,815128.000
757,38.129812,-46625312.000000,814851.000
758,38.182088,-45365032.000000,814851.000
759,38.234535,-53568344.000000,814369.000
760,38.286491,-68919960.000000,814369.000
761,38.338166,-85417920.000000,812777.000
762,38.391087,-100172304.000000,812777.000
763,38.442845,-112806688.000000,811217.000
764,38.494647,-123243344.000000,811217.000
765,38.547084,-123032520.000000,811070.000
766,38.598932,-105900568.000000,812830.000
767,38.651077,-85209616.000000,812830.000
768,38.703456,-71994504.000000,813341.000
769,38.755577,-63671112.000000,813341.000
770,38.807950,-57824536.000000,815638.000
771,38.859575,-52733972.000000,815638.000
772,38.911715,-47451944.000000,814869.000
773,38.964331,-44947072.000000,814869.000
774,39.016342,-51246548.000000,814910.000
775,39.068192,-65538560.000000,814910.000
776,39.120481,-82238656.000000,812901.000
777,39.172750,-97290880.000000,812901.000
778,39.224735,-109335528.000000,810992.000
779,39.276684,-119525424.000000,810992.000
780,39.328786,-118854800.000000,810271.000
781,39.381019,-102228560.000000,810271.000
782,39.433391,-82687760.000000,811029.000
783,39.485150,-69693784.000000,811029.000
784,39.537330,-61631080.000000,815775.000
785,39.589791,-55968728.000000,815775.000
786,39.641606,-51648200.000000,815700.000
787,39.693773,-46470416.000000,815700.000
788,39.745991,-45330308.000000,817432.000
789,39.798143,-54475648.000000,814656.000
790,39.850335,-70063528.000000,814656.000
791,39.902496,-86650400.000000,812374.000
792,39.954717,-101210472.000000,812374.000
793,40.006620,-113558280.000000,811474.000
794,40.058805,-123817984.000000,811474.000
795,40.110810,-121936080.000000,809492.000
796,40.162999,-104422368.000000,809492.000
797,40.215264,-84366048.000000,812732.000
798,40.267223,-70826480.000000,812732.000
799,40.319512,-62849700.000000,814055.000
800,40.371490,-57074300.000000,814055.000
801,40.423928,-52000468.000000,813876.000
802,40.476116,-46831004.000000,813876.000
803,40.528138,-45131520.000000,814929.000
804,40.579998,-52363488.000000,814929.000
805,40.632401,-67495208.000000,813996.000
806,40.684313,-83920536.000000,813996.000
807,40.736476,-98106440.000000,812548.000
808,40.788592,-110161944.000000,812548.000
809,40.840971,-120175784.000000,812481.000
810,40.892822,-117663312.000000,812481.000
811,40.945213,-100284264.000000,810508.000
812,40.997431,-81701984.000000,811563.000
813,41.049196,-68939960.000000,811563.000
814,41.101587,-61251808.000000,813280.000
815,41.154065,-55981968.000000,813280.000
816,41.205901,-51021192.000000,814108.000
817,41.257832,-45610104.000000,814108.000
818,41.309883,-45860524.000000,815446.000
819,41.362005,-55809412.000000,815446.000
820,41.414090,-71542200.000000,813435.000
821,41.466373,-88076440.000000,813435.000
822,41.518514,-102463032.000000,811585.000
823,41.570588,-114721504.000000,811585.000
824,41.622640,-124751104.000000,809938.000
825,41.674942,-120926520.000000,809938.000
826,41.727038,-102286288.000000,810925.000
827,41.779123,-83423888.000000,810925.000
828,41.831315,-70325952.000000,813077.000
829,41.883976,-62364588.000000,813077.000
830,41.935766,-56852968.000000,814369.000
831,41.987836,-51871692.000000,814369.000
832,42.039790,-46642480.000000,814616.000
833,42.092337,-45529648.000000,814616.000
834,42.144097,-53534712.000000,814694.000
835,42.196443,-68392136.000000,814057.000
836,42.248896,-84849800.000000,814057.000
837,42.300666,-99514904.000000,811798.000
838,42.352576,-111422280.000000,811798.000
839,42.404943,-121094424.000000,809702.000
840,42.456895,-116805176.000000,809702.000
841,42.613196,-68525640.000000,812476.000
842,42.665543,-60987692.000000,812476.000
843,42.717515,-55539128.000000,813877.000
844,42.769674,-50592856.000000,813877.000
845,42.821731,-45488396.000000,814119.000
846,42.874249,-46429844.000000,814119.000
847,42.926224,-57119944.000000,814545.000
848,42.978394,-72928696.000000,814545.000
849,43.030505,-89265080.000000,813302.000
850,43.082815,-103423792.000000,813302.000
851,43.134901,-115539776.000000,811259.000
852,43.187011,-125377072.000000,811259.000
853,43.238960,-119775952.000000,810464.000
854,43.291151,-100325856.000000,811863.000
855,43.343084,-82423496.000000,811863.000
856,43.395341,-69872488.000000,813383.000
857,43.447417,-62363668.000000,813383.000
858,43.499835,-56750096.000000,813638.000
859,43.552037,-51696704.000000,813638.000
860,43.603938,-46492800.000000,815123.000
861,43.656015,-45978484.000000,815123.000
862,43.708753,-54771440.000000,814282.000
863,43.760251,-69902584.000000,814282.000
864,43.812550,-86351480.000000,812443.000
865,43.864751,-100628976.000000,812443.000
866,43.916739,-112227984.000000,811301.000
867,43.969136,-121736072.000000,811301.000
868,44.021020,-115825936.000000,810065.000
869,44.072963,-96835472.000000,810065.000
870,44.125088,-80179344.000000,812644.000
871,44.177345,-68062440.000000,812644.000
872,44.229722,-60553096.000000,812598.000
873,44.281740,-55077008.000000,812598.000
874,44.333966,-50175464.000000,813281.000
875,44.385983,-45170452.000000,813281.000
876,44.438460,-46939560.000000,813334.000
877,44.490301,-58522688.000000,812555.000
878,44.542302,-74460800.000000,812555.000
879,44.594533,-90640560.000000,811984.000
880,44.646956,-104593048.000000,811984.000
881,44.698682,-116490952.000000,810186.000
882,44.750829,-125965136.000000,810186.000
883,44.802955,-118787808.000000,810414.000
884,44.855143,-98543808.000000,810414.000
885,44.907459,-81476544.000000,811719.000
886,44.959311,-69342744.000000,811719.000
887,45.011521,-61927352.000000,813574.000
888,45.063845,-56432832.000000,813574.000
889,45.116125,-51593788.000000,814757.000
890,45.168133,-46519348.000000,814757.000
891,45.220123,-46720720.000000,815426.000
892,45.272177,-56160372.000000,815426.000
893,45.324252,-71383328.000000,814586.000
894,45.376472,-87712032.000000,814586.000
895,45.428867,-101712248.000000,812289.000
896,45.480795,-113185656.000000,812289.000
897,45.532843,-122375400.000000,811609.000
898,45.584956,-114801224.000000,811609.000
899,45.637253,-95025104.000000,812780.000
900,45.689291,-79201920.000000,815518.000
901,45.741410,-67490184.000000,815518.000
902,45.793548,-60403688.000000,815816.000
903,45.845875,-55078444.000000,815816.000
904,45.897825,-50142104.000000,817206.000
905,45.949807,-45209904.000000,817206.000
906,46.001931,-47513420.000000,817095.000
907,46.054089,-59675076.000000,817095.000
908,46.106277,-75716672.000000,813575.000
909,46.158442,-91791088.000000,813575.000
910,46.210620,-105514032.000000,811903.000
911,46.262694,-117217136.000000,811903.000
912,46.314831,-126426104.000000,810357.000
913,46.367018,-117652112.000000,810357.000
914,46.419367,-96555248.000000,811084.000
915,46.471248,-80447440.000000,811084.000
916,46.523644,-68697256.000000,811847.000
917,46.575391,-61362100.000000,811847.000
918,46.627774,-55869708.000000,812988.000
919,46.679726,-50989396.000000,812988.000
920,46.731985,-45998928.000000,814035.000
921,46.784107,-46770744.000000,814035.000
922,46.836071,-57015568.000000,814376.000
923,46.888184,-72464896.000000,812575.000
924,46.940477,-88696952.000000,812575.000
925,46.992706,-102665480.000000,810588.000
926,47.044966,-114027584.000000,810588.000
927,47.097170,-122757088.000000,809536.000
928,47.148947,-113652560.000000,809536.000
929,47.201349,-93129536.000000,811141.000
930,47.253513,-78093720.000000,811141.000
931,47.305438,-66832848.000000,812947.000
932,47.357593,-59897996.000000,812947.000
933,47.409822,-54628132.000000,812896.000
934,47.462059,-49647944.000000,812896.000
935,47.513945,-44925928.000000,813442.000
936,47.566409,-47977992.000000,813442.000
937,47.618664,-60818764.000000,813126.000
938,47.670398,-76981496.000000,813126.000
939,47.722764,-92873016.000000,810751.000
940,47.774656,-106384000.000000,810751.000
941,47.826771,-117927312.000000,808794.000
942,47.878945,-126574200.000000,808794.000
943,47.930899,-116297736.000000,807802.000
944,47.983357,-94603920.000000,809521.000
945,48.035534,-79206024.000000,809521.000
946,48.087326,-67916704.000000,811802.000
947,48.139631,-60876156.000000,811802.000
948,48.191653,-55759904.000000,812188.000
949,48.244059,-50865960.000000,812188.000
950,48.295949,-45656152.000000,813260.000
951,48.348280,-47199168.000000,813260.000
952,48.400187,-58210088.000000,813112.000
953,48.452403,-73745616.000000,813112.000
954,48.504716,-89883160.000000,811752.000
955,48.556636,-103569424.000000,811752.000
956,48.608815,-114691664.000000,809041.000
957,48.660902,-122865416.000000,809041.000
958,48.713350,-112657432.000000,808802.000
959,48.765185,-91485768.000000,808802.000
960,48.817493,-76841480.000000,810019.000
961,48.869476,-65986472.000000,810019.000
962,48.921529,-59128896.000000,812159.000
963,48.973865,-53871068.000000,812159.000
964,49.025904,-49005832.000000,813053.000
965,49.077991,-44758832.000000,813053.000
966,49.130341,-48501404.000000,814673.000
967,49.182437,-62025168.000000,813305.000
968,49.234932,-78313752.000000,813305.000
969,49.286618,-93840384.000000,810845.000
970,49.338779,-107206912.000000,810845.000
971,49.390897,-118702304.000000,808341.000
972,49.443007,-126663632.000000,808341.000
973,49.495032,-115066840.000000,807576.000
974,49.547174,-92843936.000000,807576.000
975,49.599358,-78023424.000000,810270.000
976,49.651799,-67176280.000000,810270.000
977,49.703541,-60460964.000000,811387.000
978,49.755667,-55011700.000000,811387.000
979,49.807802,-49750184.000000,812302.000
980,49.860298,-45031160.000000,812302.000
981,49.912016,-47180272.000000,812078.000
982,49.964503,-58749108.000000,812078.000
983,50.016319,-74594824.000000,810299.000
984,50.068424,-90703928.000000,810299.000
985,50.120520,-104200800.000000,808795.000
986,50.172711,-115255384.000000,808795.000
987,50.224811,-122762448.000000,807830.000
988,50.277078,-111116104.000000,807830.000
989,50.329283,-89436752.000000,808462.000
990,50.381407,-75455128.000000,811952.000
991,50.433649,-65116060.000000,811952.000
992,50.485704,-58467404.000000,812039.000
993,50.537853,-53364812.000000,812039.000
994,50.590103,-48463256.000000,812841.000
995,50.642055,-44447200.000000,812841.000
996,50.694427,-49128224.000000,813562.000
997,50.746115,-63054884.000000,813562.000
998,50.798264,-79220336.000000,813125.000
999,50.850420,-94816000.000000,813125.000
1000,50.902535,-108141232.000000,810252.000
1001,50.954754,-119414000.000000,810252.000
1002,51.006925,-126424080.000000,808558.000
1003,51.059183,-113651288.000000,808558.000
1004,51.111196,-91038904.000000,809740.000
1005,51.163492,-76679392.000000,809740.000
1006,51.215524,-66615732.000000,811535.000
1007,51.268179,-59782808.000000,811535.000
1008,51.319746,-54113276.000000,813042.000
1009,51.372076,-49213228.000000,813042.000
1010,51.424132,-44777116.000000,812934.000
1011,51.476310,-47628332.000000,812934.000
1012,51.580485,-75863520.000000,811343.000
1013,51.632478,-91813936.000000,811343.000
1014,51.684568,-105144624.000000,810420.000
1015,51.736845,-116065056.000000,810420.000
1016,51.789148,-122373136.000000,807840.000
1017,51.841111,-109661856.000000,807840.000
1018,51.893266,-87943624.000000,810090.000
1019,51.945225,-74311768.000000,810090.000
1020,51.997351,-64520752.000000,812974.000
1021,52.049495,-58108412.000000,812974.000
1022,52.101630,-52913520.000000,813977.000
1023,52.153704,-47857948.000000,813977.000
1024,52.206081,-44894048.000000,814939.000
1025,52.258182,-50125576.000000,814939.000
1026,52.310414,-63923040.000000,813939.000
1027,52.362274,-80443336.000000,813939.000
1028,52.414513,-95849992.000000,811777.000
1029,52.466963,-108909272.000000,811777.000
1030,52.518765,-120054408.000000,809865.000
1031,52.571099,-126009248.000000,809865.000
1032,52.623226,-112234760.000000,809558.000
1033,52.675324,-89596472.000000,809558.000
1034,52.727252,-75805288.000000,811247.000
1035,52.779389,-65871992.000000,813473.000
1036,52.831570,-59042804.000000,813473.000
1037,52.883631,-53837012.000000,813882.000
1038,52.935931,-48839660.000000,813882.000
1039,52.987916,-44660996.000000,814708.000
1040,53.040138,-48168800.000000,814708.000
1041,53.092193,-60855384.000000,813609.000
1042,53.144592,-76887952.000000,813609.000
1043,53.196491,-92730096.000000,811222.000
1044,53.248690,-105831280.000000,811222.000
1045,53.300748,-116447512.000000,811833.000
1046,53.353210,-121736912.000000,811833.000
1047,53.405081,-108160176.000000,810601.000
1048,53.457121,-86365536.000000,810601.000
1049,53.509327,-72988920.000000,813159.000
1050,53.561471,-63712952.000000,813159.000
1051,53.613509,-57457772.000000,814747.000
1052,53.665686,-52395524.000000,814747.000
1053,53.718032,-47460800.000000,814077.000
1054,53.770060,-44568136.000000,814077.000
1055,53.822144,-50543120.000000,814911.000
1056,53.874188,-65292424.000000,813693.000
1057,53.926481,-81901872.000000,813693.000
1058,53.978603,-97013424.000000,811798.000
1059,54.030859,-109921552.000000,811798.000
1060,54.082822,-120921392.000000,808945.000
1061,54.135343,-125445952.000000,808945.000
1062,54.187469,-110684008.000000,810157.000
1063,54.239247,-88333056.000000,810157.000
1064,54.291261,-74604552.000000,812420.000
1065,54.343468,-65191612.000000,812420.000
1066,54.395519,-58900176.000000,811830.000
1067,54.447630,-53670372.000000,811830.000
1068,54.499846,-48525760.000000,812806.000
1069,54.552289,-44749112.000000,812806.000
1070,54.604206,-49022900.000000,814634.000
1071,54.656282,-62274704.000000,814634.000
1072,54.708352,-78504976.000000,812102.000
1073,54.760505,-94103040.000000,812102.000
1074,54.812578,-107008592.000000,810930.000
1075,54.864925,-117540736.000000,810930.000
1076,54.916996,-121382056.000000,810238.000
1077,54.969270,-106990384.000000,810238.000
1078,55.021498,-85547920.000000,811789.000
1079,55.073326,-72318872.000000,811721.000
1080,55.125695,-63392072.000000,811721.000
1081,55.177829,-57148920.000000,811903.000
1082,55.229658,-52002912.000000,811903.000
1083,55.282073,-47050720.000000,813564.000
1084,55.334301,-44773088.000000,813564.000
1085,55.386178,-51578504.000000,815058.000
1086,55.438436,-66489720.000000,815058.000
1087,55.490305,-82987504.000000,812337.000
1088,55.542749,-97987072.000000,812337.000
1089,55.594626,-110765992.000000,811325.000
1090,55.647040,-121590336.000000,811325.000
1091,55.699129,-124615224.000000,810523.000
1092,55.751117,-109083792.000000,810523.000
1093,55.803275,-87094000.000000,812053.000
1094,55.855708,-73476112.000000,812053.000
1095,55.907601,-64558932.000000,813262.000
1096,55.959592,-58386328.000000,813262.000
1097,56.011804,-53176716.000000,813327.000
1098,56.064127,-48162264.000000,813327.000
1099,56.116040,-44899580.000000,814030.000
1100,56.168886,-49906592.000000,814030.000
1101,56.220494,-63576896.000000,814119.000
1102,56.272464,-79835432.000000,813687.000
1103,56.324691,-95148280.000000,813687.000
1104,56.376791,-107803856.000000,809223.000
1105,56.429137,-118248344.000000,809223.000
1106,56.481042,-120445096.000000,810387.000
1107,56.533331,-105212512.000000,810387.000
1108,56.585188,-84469968.000000,811829.000
1109,56.637345,-71392928.000000,811829.000
1110,56.689406,-62826520.000000,813137.000
1111,56.741644,-56860648.000000,813137.000
1112,56.793788,-51841556.000000,814483.000
1113,56.845869,-46753816.000000,814483.000
1114,56.898191,-45004904.000000,813863.000
1115,56.950219,-52528208.000000,813863.000
1116,57.002233,-67580736.000000,813637.000
1117,57.054528,-84130856.000000,813637.000
1118,57.106603,-99184592.000000,811727.000
1119,57.158687,-112047888.000000,811727.000
1120,57.210832,-122684128.000000,811823.000
1121,57.262867,-123927440.000000,811823.000
1122,57.315116,-107378176.000000,811046.000
1123,57.367181,-85896752.000000,811046.000
1124,57.419356,-72463896.000000,811694.000
1125,57.471654,-63819032.000000,812620.000
1126,57.523899,-57638404.000000,812620.000
1127,57.575760,-52419248.000000,814830.000
1128,57.627982,-47319440.000000,814830.000
1129,57.680092,-44496376.000000,813897.000
1130,57.732147,-50243560.000000,813897.000
1131,57.784359,-64283240.000000,812813.000
1132,57.836713,-80687056.000000,812813.000
1133,57.888569,-95848736.000000,811130.000
1134,57.940891,-108660776.000000,811130.000
1135,57.992881,-118997720.000000,810235.000
1136,58.045119,-119292856.000000,810235.000
1137,58.149273,-83267824.000000,810372.000
1138,58.201304,-70245912.000000,812280.000
1139,58.253668,-61989192.000000,812280.000
1140,58.305973,-56173828.000000,812508.000
1141,58.357860,-51127148.000000,812508.000
1142,58.409979,-45994600.000000,809665.000
1143,58.462271,-45260760.000000,809665.000
1144,58.514114,-53509396.000000,809243.000
1145,58.566300,-68445400.000000,810407.000
1146,58.618498,-85072360.000000,810407.000
1147,58.670641,-99883584.000000,813277.000
1148,58.722837,-112496200.000000,813277.000
1149,58.775063,-122989168.000000,812178.000
1150,58.827092,-122586080.000000,812178.000
1151,58.879243,-105352176.000000,812555.000
1152,58.931163,-84865128.000000,812555.000
1153,58.983380,-71651280.000000,811582.000
1154,59.035630,-63082136.000000,811582.000
1155,59.088248,-57011596.000000,813295.000
1156,59.139976,-52006964.000000,813295.000
1157,59.192226,-46866836.000000,814631.000
1158,59.244195,-44566464.000000,814631.000
1159,59.296459,-51164976.000000,814775.000
1160,59.348300,-65524792.000000,814775.000
1161,59.400498,-81931968.000000,813600.000
1162,59.452541,-97416560.000000,813600.000
1163,59.504900,-109650752.000000,812233.000
1164,59.556771,-119204808.000000,812233.000
1165,59.609036,-118147880.000000,810938.000
1166,59.661144,-101481624.000000,810938.000
1167,59.713452,-82162768.000000,807485.000
1168,59.765973,-69260392.000000,809119.000
1169,59.817541,-61383032.000000,809119.000
1170,59.869692,-55769488.000000,809157.000
1171,59.921931,-50735780.000000,809157.000
1172,59.974224,-45796948.000000,810798.000
1173,60.026003,-45357976.000000,810798.000

--- RESUMEN ---
Muestras totales,1174
Tiempo total (s),60.029
Frecuencia (Hz),19.56
Voltaje promedio (V),-79325372.436116
Voltaje desv. std,25938533.776825
Temperatura promedio (°C),811992.916
Temperatura desv. std,5957.206
