Muestra,Tiempo (s),Voltaje (V),Temperatura (°C)
696,35.011988,-122635576.000000,954863.000
697,35.064133,-125364384.000000,954673.000
698,35.116439,-127766224.000000,954673.000
699,35.168591,-129562000.000000,953283.000
700,35.220695,-130695936.000000,953283.000
701,35.272901,-131401424.000000,953376.000
702,35.324706,-131729776.000000,953376.000
703,35.376904,-132531928.000000,953250.000
704,35.429059,-133840864.000000,953250.000
705,35.533432,-135584512.000000,953062.000
706,35.585593,-135887712.000000,953331.000
707,35.637619,-136208160.000000,953331.000
708,35.689665,-136506608.000000,953752.000
709,35.741833,-136781536.000000,953752.000
710,35.794006,-136962288.000000,952899.000
711,35.846304,-137096304.000000,952899.000
712,35.898429,-137223904.000000,953902.000
713,35.950469,-137314656.000000,953902.000
714,36.002679,-137385840.000000,954564.000
715,36.054899,-137397872.000000,954564.000
716,36.107488,-137368032.000000,954250.000
717,36.158862,-137386112.000000,954250.000
718,36.211340,-137409584.000000,954178.000
719,36.263547,-137408880.000000,954074.000
720,36.315466,-137382592.000000,954074.000
721,36.367520,-137347264.000000,954914.000
722,36.419595,-137301968.000000,954914.000
723,36.471873,-137277168.000000,954608.000
724,36.523923,-137240640.000000,954608.000
725,36.576082,-137169600.000000,954369.000
726,36.628480,-137113552.000000,954369.000
727,36.680120,-137093456.000000,954637.000
728,36.732346,-137070224.000000,954637.000
729,36.784537,-137001024.000000,955074.000
730,36.836605,-136963744.000000,955074.000
731,36.888813,-136938784.000000,954395.000
732,36.941011,-136897072.000000,954395.000
733,36.993726,-136894944.000000,954036.000
734,37.045185,-136850144.000000,954036.000
735,37.097430,-136766128.000000,953492.000
736,37.149439,-136727680.000000,953492.000
737,37.201617,-136721184.000000,953846.000
738,37.253623,-136721072.000000,953846.000
739,37.306040,-136701136.000000,953703.000
740,37.358189,-135763312.000000,953703.000
741,37.410313,-133423456.000000,954756.000
742,37.462381,-129268192.000000,954199.000
743,37.514544,-123993400.000000,954199.000
744,37.566481,-119627752.000000,954822.000
745,37.618672,-116227104.000000,954822.000
746,37.670812,-112953704.000000,955255.000
747,37.723155,-109522448.000000,955255.000
748,37.775042,-106968056.000000,956034.000
749,37.827387,-107800424.000000,956034.000
750,37.879466,-111568920.000000,955649.000
751,37.931694,-115701592.000000,955649.000
752,37.983691,-119526912.000000,955803.000
753,38.035902,-122737904.000000,955803.000
754,38.088007,-125366984.000000,955213.000
755,38.140226,-127687064.000000,955213.000
756,38.192084,-129505840.000000,955387.000
757,38.244296,-130678528.000000,955387.000
758,38.296351,-131322240.000000,955431.000
759,38.348422,-131709904.000000,955431.000
760,38.400809,-132601472.000000,954206.000
761,38.452869,-133899864.000000,954206.000
762,38.505045,-134898400.000000,954286.000
763,38.557102,-135548256.000000,953950.000
764,38.609370,-136003232.000000,953950.000
765,38.661533,-136288336.000000,954369.000
766,38.713431,-136534208.000000,954369.000
767,38.765510,-136776480.000000,954331.000
768,38.817749,-136920656.000000,954331.000
769,38.869761,-137069744.000000,954469.000
770,38.922176,-137200208.000000,954469.000
771,38.974122,-137318304.000000,953816.000
772,39.026415,-137358048.000000,953816.000
773,39.078628,-137309440.000000,954371.000
774,39.130529,-137296480.000000,954371.000
775,39.182976,-137286336.000000,954763.000
776,39.235001,-137286368.000000,954763.000
777,39.287056,-137272208.000000,954586.000
778,39.339189,-137190864.000000,954586.000
779,39.391194,-137118912.000000,961000.000
780,39.443357,-137060224.000000,961000.000
781,39.495532,-137011664.000000,960928.000
782,39.547615,-136959456.000000,960928.000
783,39.599846,-136885168.000000,961877.000
784,39.652149,-136839536.000000,961877.000
785,39.704056,-136821232.000000,961012.000
786,39.756424,-136791440.000000,961232.000
787,39.808448,-136749872.000000,961232.000
788,39.860530,-136715312.000000,960431.000
789,39.912656,-136683904.000000,960431.000
790,39.964797,-136652304.000000,960031.000
791,40.016801,-136597632.000000,960031.000
792,40.069017,-136541072.000000,960719.000
793,40.121403,-136501024.000000,960719.000
794,40.173450,-136479088.000000,961929.000
795,40.225265,-136444336.000000,961929.000
796,40.277695,-136428544.000000,962282.000
797,40.329774,-136398512.000000,962282.000
798,40.382005,-135374800.000000,961182.000
799,40.433837,-132918688.000000,961182.000
800,40.486406,-128726232.000000,961536.000
801,40.538325,-123533568.000000,961536.000
802,40.590251,-119312872.000000,961526.000
803,40.642497,-115863944.000000,961526.000
804,40.694590,-112511000.000000,961586.000
805,40.746860,-109211376.000000,961586.000
806,40.798961,-106934992.000000,962126.000
807,40.851155,-108027992.000000,962126.000
808,40.902923,-112090392.000000,961518.000
809,40.955246,-116167168.000000,961110.000
810,41.007308,-119622944.000000,961110.000
811,41.059605,-122810560.000000,960372.000
812,41.111755,-125512336.000000,960372.000
813,41.163748,-127846184.000000,960157.000
814,41.216085,-129556712.000000,960157.000
815,41.268286,-130577008.000000,960038.000
816,41.320301,-131209576.000000,960038.000
817,41.372806,-131681512.000000,960484.000
818,41.424339,-132816864.000000,960484.000
819,41.476528,-134068440.000000,960094.000
820,41.528816,-134757744.000000,960094.000
821,41.580749,-135373536.000000,960851.000
822,41.633385,-135814080.000000,960851.000
823,41.684943,-136075152.000000,960597.000
824,41.737462,-136328640.000000,960597.000
825,41.789582,-136543168.000000,958504.000
826,41.841537,-136683616.000000,958504.000
827,41.893765,-137094848.000000,958414.000
828,41.945818,-137243264.000000,958414.000
829,41.997819,-136943952.000000,957828.000
830,42.049971,-136894688.000000,957828.000
831,42.102164,-136997056.000000,955419.000
832,42.154280,-137062544.000000,954451.000
833,42.206296,-137073584.000000,954451.000
834,42.258414,-137084112.000000,955367.000
835,42.310621,-137088560.000000,955367.000
836,42.362786,-137042176.000000,956736.000
837,42.414892,-137541664.000000,956736.000
838,42.467094,-137439840.000000,958226.000
839,42.519089,-136671424.000000,958226.000
840,42.571346,-136448784.000000,979071.000
841,42.623542,-136304848.000000,979071.000
842,42.675512,-136218832.000000,995628.000
843,42.727686,-136179760.000000,995628.000
844,42.779827,-136158416.000000,994608.000
845,42.831969,-136114368.000000,994608.000
846,42.884132,-136109728.000000,994772.000
847,42.936270,-136133120.000000,994772.000
848,42.988369,-135983120.000000,994994.000
849,43.040434,-135803808.000000,994994.000
850,43.092556,-135799856.000000,995996.000
851,43.144769,-135813696.000000,995996.000
852,43.196813,-135785728.000000,995417.000
853,43.249104,-135787728.000000,994104.000
854,43.301301,-135796208.000000,994104.000
855,43.353589,-135775248.000000,994879.000
856,43.405845,-134780096.000000,994879.000
857,43.457770,-132077704.000000,995122.000
858,43.509731,-127604704.000000,995122.000
859,43.561944,-122400304.000000,995993.000
860,43.614096,-118235872.000000,995993.000
861,43.666314,-115025168.000000,997080.000
862,43.718294,-111764736.000000,997080.000
863,43.770748,-108344872.000000,997554.000
864,43.822830,-106252672.000000,997554.000
865,43.874891,-107447720.000000,997417.000
866,43.926825,-111215280.000000,997417.000
867,43.978867,-115376512.000000,997214.000
868,44.031087,-119108960.000000,997214.000
869,44.083200,-122280280.000000,996809.000
870,44.135465,-124941656.000000,996809.000
871,44.187522,-127187128.000000,996829.000
872,44.239593,-128745208.000000,996829.000
873,44.291708,-129641472.000000,997061.000
874,44.343796,-130207832.000000,997061.000
875,44.395966,-130644480.000000,996128.000
876,44.448047,-131662080.000000,996528.000
877,44.500279,-133066352.000000,996528.000
878,44.552341,-134093072.000000,996073.000
879,44.604606,-134762960.000000,996073.000
880,44.656604,-135182720.000000,995606.000
881,44.708822,-135409344.000000,995606.000
882,44.760970,-135632784.000000,995945.000
883,44.813076,-135843856.000000,995945.000
884,44.865308,-135960496.000000,995826.000
885,44.917408,-136063888.000000,995826.000
886,44.969531,-136172288.000000,994938.000
887,45.022093,-136256352.000000,994938.000
888,45.074094,-136325264.000000,994034.000
889,45.177996,-136373488.000000,993919.000
890,45.230091,-136341008.000000,993919.000
891,45.282415,-136335808.000000,993360.000
892,45.334538,-136370608.000000,993360.000
893,45.386750,-136309488.000000,991571.000
894,45.438766,-136240944.000000,991571.000
895,45.490974,-136234048.000000,993078.000
896,45.543083,-136190880.000000,993078.000
897,45.595295,-136136624.000000,992827.000
898,45.647160,-136118352.000000,993973.000
899,45.699664,-136070000.000000,993973.000
900,45.751483,-136017664.000000,993315.000
901,45.803689,-135991200.000000,993315.000
902,45.855959,-135954304.000000,992632.000
903,45.907818,-135882112.000000,992632.000
904,45.960066,-135834384.000000,991876.000
905,46.012195,-135834112.000000,991876.000
906,46.064593,-135788736.000000,993301.000
907,46.116340,-135744528.000000,993301.000
908,46.168502,-135713888.000000,995038.000
909,46.220628,-135649536.000000,995038.000
910,46.272733,-135644176.000000,994240.000
911,46.325097,-135678128.000000,994240.000
912,46.377295,-135609456.000000,993833.000
913,46.429367,-134327232.000000,993833.000
914,46.481561,-131415984.000000,996179.000
915,46.533500,-126966376.000000,996179.000
916,46.585677,-121765576.000000,1004354.000
917,46.638676,-117646600.000000,1004354.000
918,46.689948,-114502432.000000,1003938.000
919,46.742050,-111296432.000000,1003938.000
920,46.794211,-107901072.000000,1004235.000
921,46.846384,-106130528.000000,1004090.000
922,46.898686,-107756384.000000,1004090.000
923,46.950832,-111582672.000000,1004297.000
924,47.002980,-115521520.000000,1004297.000
925,47.054816,-119107784.000000,1003571.000
926,47.106901,-122249616.000000,1003571.000
927,47.159126,-124882016.000000,1002800.000
928,47.211231,-127165824.000000,1002800.000
929,47.263302,-128759728.000000,1003106.000
930,47.315465,-129781824.000000,1003106.000
931,47.367561,-130418152.000000,1001095.000
932,47.419743,-130866136.000000,1001095.000
933,47.471868,-131882656.000000,999723.000
934,47.524091,-133221328.000000,999723.000
935,47.576203,-134126560.000000,995713.000
936,47.628383,-134742112.000000,995713.000
937,47.680600,-135188272.000000,995559.000
938,47.732703,-135383152.000000,995559.000
939,47.784664,-135525232.000000,996375.000
940,47.836971,-135711232.000000,996375.000
941,47.889056,-135823728.000000,1000439.000
942,47.941288,-135886576.000000,1000439.000
943,47.993239,-135998256.000000,1000395.000
944,48.045563,-136071456.000000,1001388.000
945,48.097735,-136090400.000000,1001388.000
946,48.149800,-136137488.000000,996384.000
947,48.201844,-136190592.000000,996384.000
948,48.253991,-136192672.000000,991945.000
949,48.306161,-136212592.000000,991945.000
950,48.358432,-136223216.000000,989257.000
951,48.410458,-136153344.000000,989257.000
952,48.462484,-136154112.000000,988241.000
953,48.514626,-136238768.000000,988241.000
954,48.566864,-136163936.000000,977160.000
955,48.619120,-136037936.000000,977160.000
956,48.670995,-135957200.000000,993443.000
957,48.723267,-135879504.000000,993443.000
958,48.775326,-135810912.000000,994846.000
959,48.827402,-135767296.000000,994846.000
960,48.879522,-135750816.000000,993233.000
961,48.931710,-135705648.000000,993233.000
962,48.983727,-135705744.000000,991019.000
963,49.036076,-135695120.000000,991019.000
964,49.088110,-135636976.000000,989511.000
965,49.140134,-135605728.000000,989052.000
966,49.192381,-135588272.000000,989052.000
967,49.244381,-135559712.000000,988492.000
968,49.296674,-135524176.000000,988492.000
969,49.349440,-135502464.000000,988902.000
970,49.400972,-135448048.000000,988902.000
971,49.452997,-134159400.000000,987958.000
972,49.505131,-131104136.000000,987958.000
973,49.557535,-126539008.000000,989009.000
974,49.661487,-117353000.000000,990355.000
975,49.713695,-114257536.000000,990355.000
976,49.765966,-111097472.000000,979954.000
977,49.817965,-107729272.000000,979954.000
978,49.870358,-106090688.000000,974602.000
979,49.922301,-107924888.000000,974602.000
980,49.974362,-111834736.000000,982311.000
981,50.026611,-115905544.000000,982311.000
982,50.078530,-119529096.000000,981823.000
983,50.130778,-122530288.000000,981823.000
984,50.182819,-125069984.000000,987687.000
985,50.235025,-127264616.000000,987687.000
986,50.287224,-128808096.000000,985769.000
987,50.339120,-129774592.000000,975307.000
988,50.391567,-130427456.000000,975307.000
989,50.443815,-130992128.000000,972301.000
990,50.495835,-132038176.000000,972301.000
991,50.548342,-133342704.000000,973247.000
992,50.600018,-134095144.000000,973247.000
993,50.652045,-134632816.000000,983517.000
994,50.704181,-135081424.000000,983517.000
995,50.756459,-135341584.000000,974126.000
996,50.808439,-135641488.000000,974126.000
997,50.860850,-135864320.000000,967313.000
998,50.913309,-135975184.000000,967313.000
999,50.965028,-136011680.000000,977671.000
1000,51.016947,-136075536.000000,977671.000
1001,51.069189,-136153872.000000,981514.000
1002,51.121383,-136262016.000000,981514.000
1003,51.173424,-136362336.000000,965162.000
1004,51.278003,-136325024.000000,965882.000
1005,51.329822,-136316656.000000,965882.000
1006,51.381943,-136297216.000000,969905.000
1007,51.433949,-136233040.000000,969905.000
1008,51.486224,-136196896.000000,972170.000
1009,51.538357,-136215408.000000,973739.000
1010,51.590496,-136234416.000000,973739.000
1011,51.643053,-136180752.000000,978814.000
1012,51.695456,-136109216.000000,978814.000
1013,51.747005,-136112464.000000,977582.000
1014,51.799148,-136069392.000000,977582.000
1015,51.851003,-135994336.000000,966427.000
1016,51.903836,-135975520.000000,966427.000
1017,51.955401,-136025808.000000,967957.000
1018,52.007568,-135970000.000000,967957.000
1019,52.059927,-135759728.000000,969330.000
1020,52.111959,-135648112.000000,969330.000
1021,52.163876,-135634896.000000,968519.000
1022,52.216009,-135640592.000000,968519.000
1023,52.268575,-135629328.000000,968565.000
1024,52.320629,-135604256.000000,968565.000
1025,52.372623,-135595776.000000,968189.000
1026,52.424586,-135546064.000000,968189.000
1027,52.476835,-134714368.000000,967720.000
1028,52.529130,-131388176.000000,967720.000
1029,52.581026,-126083048.000000,968839.000
1030,52.633026,-120985752.000000,968839.000
1031,52.685196,-117049048.000000,969508.000
1032,52.737466,-113959536.000000,968495.000
1033,52.789386,-110738568.000000,968495.000
1034,52.841543,-107323536.000000,969746.000
1035,52.893689,-105970632.000000,969746.000
1036,52.945805,-108228896.000000,968973.000
1037,52.997972,-112581736.000000,968973.000
1038,53.050081,-116428064.000000,969316.000
1039,53.102339,-119635472.000000,969316.000
1040,53.154423,-122870176.000000,969431.000
1041,53.206485,-125598216.000000,969431.000
1042,53.258697,-127890192.000000,969494.000
1043,53.310946,-129378288.000000,969494.000
1044,53.362977,-130219152.000000,969413.000
1045,53.415157,-130802960.000000,969413.000
1046,53.467305,-131678448.000000,968460.000
1047,53.519287,-132694616.000000,968460.000
1048,53.571756,-133563272.000000,968992.000
1049,53.623858,-134332144.000000,968992.000
1050,53.675797,-134929008.000000,967518.000
1051,53.727952,-135384544.000000,967518.000
1052,53.780045,-135611136.000000,967062.000
1053,53.832070,-135807888.000000,967062.000
1054,53.884329,-135996064.000000,968469.000
1055,53.936559,-136156144.000000,968873.000
1056,53.988897,-136506960.000000,968873.000
1057,54.041009,-136528800.000000,969290.000
1058,54.092977,-136277536.000000,969290.000
1059,54.197390,-136348112.000000,970705.000
1060,54.249293,-136397760.000000,969904.000
1061,54.301398,-136401776.000000,969904.000
1062,54.353766,-136402432.000000,968230.000
1063,54.405890,-136402400.000000,968230.000
1064,54.458052,-136451744.000000,968094.000
1065,54.509923,-136413376.000000,968094.000
1066,54.562611,-136262384.000000,969057.000
1067,54.614169,-136183472.000000,969057.000
1068,54.666510,-136141200.000000,970098.000
1069,54.718655,-136077136.000000,970098.000
1070,54.770937,-136055296.000000,977938.000
1071,54.822702,-136043760.000000,977938.000
1072,54.875074,-135967904.000000,968697.000
1073,54.927262,-135890224.000000,968697.000
1074,54.979176,-135874800.000000,982620.000
1075,55.031321,-135902928.000000,966850.000
1076,55.083443,-135912944.000000,966850.000
1077,55.135561,-135903744.000000,967537.000
1078,55.187585,-135862784.000000,967537.000
1079,55.239847,-135819744.000000,968373.000
1080,55.292242,-135746912.000000,968373.000
1081,55.344080,-135632928.000000,982186.000
1082,55.396425,-135561088.000000,982186.000
1083,55.448538,-135457168.000000,979605.000
1084,55.500514,-134054208.000000,979605.000
1085,55.552615,-130714712.000000,966890.000
1086,55.604775,-125978016.000000,966890.000
1087,55.656953,-121019944.000000,965168.000
1088,55.709114,-117110144.000000,965168.000
1089,55.761203,-113854128.000000,968958.000
1090,55.813316,-110553728.000000,968958.000
1091,55.865537,-107168192.000000,967275.000
1092,55.917537,-105999008.000000,967275.000
1093,55.969791,-108395576.000000,969770.000
1094,56.022338,-112469928.000000,969770.000
1095,56.073887,-116526416.000000,968588.000
1096,56.126284,-120113728.000000,968588.000
1097,56.178486,-123200000.000000,967105.000
1098,56.230664,-125810048.000000,968972.000
1099,56.282748,-127981072.000000,968972.000
1100,56.334943,-129375152.000000,972251.000
1101,56.386745,-130213112.000000,972251.000
1102,56.438982,-130758784.000000,973190.000
1103,56.490880,-131164896.000000,973190.000
1104,56.543522,-132138104.000000,973392.000
1105,56.595491,-133477864.000000,973392.000
1106,56.647641,-134299696.000000,974606.000
1107,56.699621,-134790336.000000,974606.000
1108,56.751975,-135194304.000000,975067.000
1109,56.803829,-135424832.000000,975067.000
1110,56.856133,-135656592.000000,974425.000
1111,56.908383,-135819104.000000,974425.000
1112,56.960290,-135876912.000000,975206.000
1113,57.012913,-135952880.000000,975206.000
1114,57.064553,-136057744.000000,975441.000
1115,57.116900,-136148832.000000,975441.000
1116,57.169328,-136175584.000000,975807.000
1117,57.221035,-136175904.000000,975807.000
1118,57.273460,-136202256.000000,975668.000
1119,57.325311,-136205776.000000,975668.000
1120,57.377354,-136334272.000000,975186.000
1121,57.429859,-136277840.000000,974866.000
1122,57.481802,-136040864.000000,974866.000
1123,57.534209,-135994208.000000,975282.000
1124,57.586033,-135989248.000000,975282.000
1125,57.638141,-135979232.000000,974837.000
1126,57.690211,-135952384.000000,974837.000
1127,57.794380,-135876800.000000,975728.000
1128,57.846565,-135854672.000000,975641.000
1129,57.899096,-135873184.000000,975641.000
1130,57.950811,-135768320.000000,976671.000
1131,58.002898,-135612432.000000,976671.000
1132,58.055061,-135604064.000000,976345.000
1133,58.107129,-135616768.000000,976345.000
1134,58.159463,-135597392.000000,975528.000
1135,58.211511,-135582816.000000,975528.000
1136,58.263505,-135565120.000000,976721.000
1137,58.315628,-135517040.000000,976721.000
1138,58.367919,-135690448.000000,976595.000
1139,58.419909,-135645024.000000,976595.000
1140,58.472040,-135209216.000000,978605.000
1141,58.524202,-133646328.000000,978605.000
1142,58.576550,-130132576.000000,978027.000
1143,58.628569,-125306128.000000,976316.000
1144,58.680603,-120451456.000000,976316.000
1145,58.732814,-116657648.000000,977388.000
1146,58.785590,-113464080.000000,977388.000
1147,58.837051,-110168472.000000,975215.000
1148,58.889383,-107018392.000000,975215.000
1149,58.941360,-106197912.000000,971523.000
1150,58.993529,-108669384.000000,971523.000
1151,59.045483,-112629648.000000,971544.000
1152,59.097798,-116619096.000000,971544.000
1153,59.202074,-123269792.000000,970969.000
1154,59.254244,-125836048.000000,970675.000
1155,59.306448,-128006608.000000,970675.000
1156,59.358454,-129457240.000000,971212.000
1157,59.410664,-130220016.000000,971212.000
1158,59.462631,-130693240.000000,970193.000
1159,59.514778,-131322544.000000,970193.000
1160,59.567057,-132441616.000000,968895.000
1161,59.619262,-133701248.000000,968895.000
1162,59.671542,-134488576.000000,968104.000
1163,59.723276,-134972064.000000,966934.000
1164,59.775584,-135326864.000000,966934.000
1165,59.827670,-135502112.000000,966856.000
1166,59.879723,-135687856.000000,966856.000
1167,59.931973,-135878832.000000,967404.000
1168,59.984035,-136003488.000000,967404.000
1169,60.036107,-135987680.000000,968053.000

--- RESUMEN ---
Muestras totales,1170
Tiempo total (s),60.039
Frecuencia (Hz),19.49
Voltaje promedio (V),-132657811.904274
Voltaje desv. std,8992032.585291
Temperatura promedio (°C),939072.144
Temperatura desv. std,35813.510
