Muestra,Tiempo (s),Voltaje (V),Temperatura (°C)
696,35.147313,-113479112.000000,928130.000
697,35.199403,-111230632.000000,928130.000
698,35.251827,-112482528.000000,929269.000
699,35.303537,-116588160.000000,929269.000
700,35.355725,-120664680.000000,928130.000
701,35.407865,-124133688.000000,928130.000
702,35.460076,-127265840.000000,927869.000
703,35.512186,-129977960.000000,927869.000
704,35.564250,-132305168.000000,928543.000
705,35.616547,-133907408.000000,928543.000
706,35.669015,-134923360.000000,927914.000
707,35.720667,-135688592.000000,927821.000
708,35.772976,-136142208.000000,927821.000
709,35.824955,-136922000.000000,926190.000
710,35.877005,-138109920.000000,926190.000
711,35.929526,-139102704.000000,925684.000
712,35.981516,-139784768.000000,925684.000
713,36.033514,-140293888.000000,925195.000
714,36.085514,-140700992.000000,925195.000
715,36.137845,-141001376.000000,925677.000
716,36.189923,-141175584.000000,925677.000
717,36.241947,-141272704.000000,925844.000
718,36.294075,-140510160.000000,925844.000
719,36.346172,-138177664.000000,925505.000
720,36.398250,-133972656.000000,925505.000
721,36.450534,-128753936.000000,925956.000
722,36.502598,-124386048.000000,925956.000
723,36.554661,-120957928.000000,926444.000
724,36.606775,-117615184.000000,926444.000
725,36.658896,-114141720.000000,927934.000
726,36.711394,-111492208.000000,927934.000
727,36.763281,-112186952.000000,927714.000
728,36.815658,-115937792.000000,927714.000
729,36.867616,-120118648.000000,925999.000
730,36.919619,-123875112.000000,926906.000
731,36.971906,-127039704.000000,926906.000
732,37.024017,-129778752.000000,927090.000
733,37.076526,-131970352.000000,927090.000
734,37.128507,-133477200.000000,925698.000
735,37.180510,-134587056.000000,925698.000
736,37.232666,-135423744.000000,925667.000
737,37.284632,-135729824.000000,925667.000
738,37.336676,-136458576.000000,925599.000
739,37.389169,-137830624.000000,925599.000
740,37.441022,-138904848.000000,925148.000
741,37.493263,-139591728.000000,925148.000
742,37.545442,-140159184.000000,924656.000
743,37.597466,-140575968.000000,924656.000
744,37.650272,-140813568.000000,925006.000
745,37.701912,-141037504.000000,925006.000
746,37.753844,-141206272.000000,924359.000
747,37.806029,-140655104.000000,924359.000
748,37.858155,-138650080.000000,924241.000
749,37.910433,-134693984.000000,924241.000
750,37.962648,-129530888.000000,924529.000
751,38.014749,-124945384.000000,924529.000
752,38.066653,-121378512.000000,924489.000
753,38.118844,-118057704.000000,925244.000
754,38.171082,-114619632.000000,925244.000
755,38.223666,-111688992.000000,925873.000
756,38.275425,-111836616.000000,925873.000
757,38.327397,-115285880.000000,926582.000
758,38.379557,-119383856.000000,926582.000
759,38.431859,-123257240.000000,926117.000
760,38.483804,-126536008.000000,926117.000
761,38.535969,-129325264.000000,925696.000
762,38.588124,-131751128.000000,925696.000
763,38.640334,-133441824.000000,925285.000
764,38.692349,-134563584.000000,925285.000
765,38.744743,-135415808.000000,924634.000
766,38.848962,-136348032.000000,925264.000
767,38.901305,-137645968.000000,925264.000
768,38.952979,-138805040.000000,924727.000
769,39.005090,-139564976.000000,924727.000
770,39.057516,-140139488.000000,924478.000
771,39.109638,-140519984.000000,924478.000
772,39.161782,-140731152.000000,925119.000
773,39.213937,-140952864.000000,925119.000
774,39.265759,-141127728.000000,925091.000
775,39.317833,-140858352.000000,924393.000
776,39.370178,-139047936.000000,924393.000
777,39.474234,-130253008.000000,924791.000
778,39.526343,-125509552.000000,925309.000
779,39.578517,-121858080.000000,925309.000
780,39.630720,-118615232.000000,924506.000
781,39.682750,-115213864.000000,924506.000
782,39.735025,-111963408.000000,925191.000
783,39.787237,-111543232.000000,925191.000
784,39.839335,-114621336.000000,925259.000
785,39.891612,-118739384.000000,925259.000
786,39.943717,-122626216.000000,924795.000
787,39.995724,-126018920.000000,924795.000
788,40.048087,-129013944.000000,922440.000
789,40.100202,-131515736.000000,922440.000
790,40.152108,-133345520.000000,924885.000
791,40.204196,-134519200.000000,924885.000
792,40.256521,-135291712.000000,924479.000
793,40.308478,-135716336.000000,924479.000
794,40.360709,-136381248.000000,925037.000
795,40.412731,-137567616.000000,925279.000
796,40.464875,-138724992.000000,925279.000
797,40.517034,-139458464.000000,925217.000
798,40.569208,-139933296.000000,925217.000
799,40.621265,-140343440.000000,924694.000
800,40.673480,-140659376.000000,924694.000
801,40.725695,-140958816.000000,923718.000
802,40.777951,-141131056.000000,923718.000
803,40.830116,-141059200.000000,923740.000
804,40.934216,-135905968.000000,924128.000
805,40.986387,-131219192.000000,924128.000
806,41.038752,-126394888.000000,924985.000
807,41.090669,-122550944.000000,924985.000
808,41.142916,-119275944.000000,925836.000
809,41.195069,-115869104.000000,925836.000
810,41.246998,-112381888.000000,925680.000
811,41.299293,-111328144.000000,925680.000
812,41.351105,-113933992.000000,925246.000
813,41.403768,-117976120.000000,925246.000
814,41.455373,-121856376.000000,925962.000
815,41.507707,-125242896.000000,925962.000
816,41.559978,-128198712.000000,926107.000
817,41.612394,-130763536.000000,925384.000
818,41.664002,-132833480.000000,925384.000
819,41.716072,-134230656.000000,924544.000
820,41.768286,-135121552.000000,924544.000
821,41.820352,-135718640.000000,924351.000
822,41.872599,-136587744.000000,924351.000
823,41.924681,-137645792.000000,924168.000
824,41.976838,-138531008.000000,924168.000
825,42.029176,-139247488.000000,923900.000
826,42.080993,-139758704.000000,923900.000
827,42.133395,-140219376.000000,924448.000
828,42.185329,-140560080.000000,924448.000
829,42.237744,-140830880.000000,924371.000
830,42.289881,-141036432.000000,924371.000
831,42.341690,-141107200.000000,924218.000
832,42.393913,-139646480.000000,924218.000
833,42.446036,-136384896.000000,924509.000
834,42.498301,-131825904.000000,924509.000
835,42.550634,-126767328.000000,925407.000
836,42.602455,-122599344.000000,925407.000
837,42.654516,-119159048.000000,926412.000
838,42.706743,-115804728.000000,926412.000
839,42.758841,-112292952.000000,925789.000
840,42.810961,-110792992.000000,926241.000
841,42.863389,-112940256.000000,926241.000
842,42.915285,-116981000.000000,924642.000
843,42.967601,-121020656.000000,924642.000
844,43.019679,-124590128.000000,926211.000
845,43.071586,-127676768.000000,926211.000
846,43.123722,-130270840.000000,925359.000
847,43.175858,-132372688.000000,925359.000
848,43.228011,-133851680.000000,925074.000
849,43.280091,-134761232.000000,925074.000
850,43.332198,-135384464.000000,924809.000
851,43.384387,-135886752.000000,924809.000
852,43.436541,-136888400.000000,924052.000
853,43.488785,-138258928.000000,924052.000
854,43.541000,-139206736.000000,923620.000
855,43.592990,-139839264.000000,923620.000
856,43.645263,-140283488.000000,924794.000
857,43.697354,-140546112.000000,924794.000
858,43.750012,-140800192.000000,924441.000
859,43.801537,-140990976.000000,924441.000
860,43.853747,-141158976.000000,925582.000
861,43.905953,-139932560.000000,925582.000
862,43.958047,-136908464.000000,925212.000
863,44.009959,-132476520.000000,926649.000
864,44.062489,-127359480.000000,926649.000
865,44.114307,-123249560.000000,925002.000
866,44.166666,-119909664.000000,925002.000
867,44.218755,-116514712.000000,926051.000
868,44.271185,-113051816.000000,926051.000
869,44.323215,-111146136.000000,926553.000
870,44.375274,-113032760.000000,926553.000
871,44.427234,-116898192.000000,926975.000
872,44.479441,-120562848.000000,926975.000
873,44.531744,-124183416.000000,926029.000
874,44.583990,-127320368.000000,926029.000
875,44.635591,-130000096.000000,926423.000
876,44.687802,-132234152.000000,926423.000
877,44.739997,-133833208.000000,925657.000
878,44.792282,-134784432.000000,925657.000
879,44.844204,-135411632.000000,923886.000
880,44.896512,-135897056.000000,923886.000
881,44.948808,-136663024.000000,923119.000
882,45.000547,-137825920.000000,923119.000
883,45.053052,-138848832.000000,922967.000
884,45.105129,-139559008.000000,922967.000
885,45.157094,-140102960.000000,921925.000
886,45.209363,-140539472.000000,923244.000
887,45.261530,-140898256.000000,923244.000
888,45.313426,-141207104.000000,924809.000
889,45.365830,-141608432.000000,924809.000
890,45.417727,-140625760.000000,924962.000
891,45.470056,-137913712.000000,924962.000
892,45.522213,-133701800.000000,925208.000
893,45.574196,-128460408.000000,925208.000
894,45.626432,-124134064.000000,925315.000
895,45.678726,-120696992.000000,925315.000
896,45.730495,-117362240.000000,926102.000
897,45.782640,-113973224.000000,926102.000
898,45.834928,-111470088.000000,926718.000
899,45.886828,-112741808.000000,926718.000
900,45.938990,-116566720.000000,926157.000
901,45.991296,-120327488.000000,926157.000
902,46.043553,-124113040.000000,925766.000
903,46.095639,-127409008.000000,925766.000
904,46.147988,-130248712.000000,925721.000
905,46.200231,-132559688.000000,925721.000
906,46.251868,-134167680.000000,924683.000
907,46.303952,-135108192.000000,925391.000
908,46.356120,-135771104.000000,925391.000
909,46.460274,-136959200.000000,925030.000
910,46.512442,-138050928.000000,925623.000
911,46.564755,-139083952.000000,925623.000
912,46.616756,-139783712.000000,925737.000
913,46.668906,-140292128.000000,925737.000
914,46.721109,-140699744.000000,925001.000
915,46.773250,-140981888.000000,925001.000
916,46.825694,-141181664.000000,924462.000
917,46.877581,-141797984.000000,924462.000
918,46.929795,-141058624.000000,925023.000
919,46.981625,-138341664.000000,925023.000
920,47.085957,-129053760.000000,925267.000
921,47.138037,-124600232.000000,924758.000
922,47.190175,-121171320.000000,924758.000
923,47.242330,-117937864.000000,925294.000
924,47.294643,-114557200.000000,925294.000
925,47.346690,-111726288.000000,926143.000
926,47.398772,-112481224.000000,926143.000
927,47.451123,-115994112.000000,926104.000
928,47.503153,-119619272.000000,926204.000
929,47.555251,-123392512.000000,926204.000
930,47.607610,-126671784.000000,926176.000
931,47.659586,-129453056.000000,926176.000
932,47.711837,-131843992.000000,925278.000
933,47.764036,-133633568.000000,925278.000
934,47.816283,-134758576.000000,924973.000
935,47.868189,-135679328.000000,924973.000
936,47.920612,-135927408.000000,924868.000
937,47.972395,-136313904.000000,924868.000
938,48.024464,-137557440.000000,925197.000
939,48.076790,-138685584.000000,925197.000
940,48.128946,-139441920.000000,924992.000
941,48.181093,-139962080.000000,924992.000
942,48.233138,-140387040.000000,925286.000
943,48.285018,-140726176.000000,925286.000
944,48.337316,-140986784.000000,924519.000
945,48.389261,-141240624.000000,924519.000
946,48.441501,-140793856.000000,925368.000
947,48.493570,-138757440.000000,925368.000
948,48.545934,-134876800.000000,925055.000
949,48.598181,-129857472.000000,925055.000
950,48.650138,-125199952.000000,925074.000
951,48.702389,-121464144.000000,925323.000
952,48.754483,-118200584.000000,925323.000
953,48.806364,-114692960.000000,926564.000
954,48.858514,-111350656.000000,926564.000
955,48.910707,-111221016.000000,926543.000
956,48.962869,-114596664.000000,926543.000
957,49.014847,-118750712.000000,926023.000
958,49.067085,-122637072.000000,926023.000
959,49.119690,-125949416.000000,925113.000
960,49.171391,-128748168.000000,925113.000
961,49.223825,-131185568.000000,924879.000
962,49.275832,-133176488.000000,924879.000
963,49.327955,-134439936.000000,924007.000
964,49.380219,-135201808.000000,924007.000
965,49.432301,-135669280.000000,924252.000
966,49.484401,-136360384.000000,924252.000
967,49.536490,-137570864.000000,924393.000
968,49.588784,-138718112.000000,924393.000
969,49.692715,-139943088.000000,924275.000
970,49.745104,-140328384.000000,924839.000
971,49.796956,-140695744.000000,924839.000
972,49.849236,-140936448.000000,924971.000
973,49.901462,-141043712.000000,924143.000
974,49.953953,-140903200.000000,924143.000
975,50.005714,-139204928.000000,923874.000
976,50.057557,-135524288.000000,923874.000
977,50.110116,-130641048.000000,924332.000
978,50.162123,-125780656.000000,924332.000
979,50.214061,-122004648.000000,925556.000
980,50.266220,-118805672.000000,925556.000
981,50.318537,-115410840.000000,926644.000
982,50.370765,-112032320.000000,926644.000
983,50.422865,-111326056.000000,926916.000
984,50.474634,-114166840.000000,926916.000
985,50.527094,-118260272.000000,926175.000
986,50.579301,-122179120.000000,926175.000
987,50.631340,-125571296.000000,925542.000
988,50.683396,-128483312.000000,925542.000
989,50.735443,-130979320.000000,925136.000
990,50.787689,-133002984.000000,925136.000
991,50.839760,-134313888.000000,925040.000
992,50.944229,-135522464.000000,924692.000
993,50.996611,-136059440.000000,924012.000
994,51.048653,-137199232.000000,924012.000
995,51.100405,-138378560.000000,923990.000
996,51.152902,-139151120.000000,923990.000
997,51.204702,-139659424.000000,923737.000
998,51.256764,-140090208.000000,923737.000
999,51.309191,-140447056.000000,922957.000
1000,51.361229,-140714096.000000,922957.000
1001,51.413371,-140896096.000000,923292.000
1002,51.465517,-140932736.000000,923292.000
1003,51.517699,-139425280.000000,923823.000
1004,51.569571,-136006672.000000,923823.000
1005,51.622103,-131347192.000000,923993.000
1006,51.673823,-126379840.000000,923993.000
1007,51.726205,-122410920.000000,924325.000
1008,51.778367,-119196488.000000,924325.000
1009,51.830502,-115883064.000000,924274.000
1010,51.882386,-112390176.000000,924274.000
1011,51.934676,-111087032.000000,925591.000
1012,51.986756,-113413040.000000,925591.000
1013,52.038882,-117455408.000000,924710.000
1014,52.091066,-121444336.000000,924710.000
1015,52.143302,-124908280.000000,924200.000
1016,52.195274,-127879080.000000,923687.000
1017,52.247397,-130474384.000000,923687.000
1018,52.299374,-132603912.000000,924593.000
1019,52.351501,-134024272.000000,924593.000
1020,52.403980,-134814416.000000,923137.000
1021,52.507885,-135738096.000000,923897.000
1022,52.560059,-136728752.000000,923897.000
1023,52.612401,-138036560.000000,923631.000
1024,52.664374,-138939168.000000,923631.000
1025,52.716502,-139536960.000000,921886.000
1026,52.768926,-139973616.000000,921886.000
1027,52.820900,-140311168.000000,921736.000
1028,52.873311,-140582480.000000,921736.000
1029,52.925265,-140830848.000000,921367.000
1030,52.977262,-141026432.000000,921367.000
1031,53.029351,-139726784.000000,909763.000
1032,53.081411,-136675552.000000,909763.000
1033,53.133509,-132217728.000000,909275.000
1034,53.185744,-127048880.000000,909275.000
1035,53.237853,-122927096.000000,909496.000
1036,53.289940,-119659360.000000,909496.000
1037,53.342162,-116328152.000000,910672.000
1038,53.394202,-112911168.000000,909858.000
1039,53.446382,-111149008.000000,909858.000
1040,53.498790,-112911208.000000,909975.000
1041,53.550847,-116876928.000000,909975.000
1042,53.603109,-120853608.000000,909836.000
1043,53.654956,-124467712.000000,909836.000
1044,53.706969,-127622528.000000,910232.000
1045,53.759255,-130342048.000000,910232.000
1046,53.811333,-132569272.000000,908828.000
1047,53.863505,-134051440.000000,908828.000
1048,53.915669,-134886928.000000,908558.000
1049,53.967731,-135481712.000000,908558.000
1050,54.019889,-135941056.000000,908360.000
1051,54.072247,-136788016.000000,908360.000
1052,54.124491,-138030800.000000,908533.000
1053,54.228558,-139538000.000000,908178.000
1054,54.280730,-140009344.000000,908178.000
1055,54.332720,-140345552.000000,908149.000
1056,54.384990,-140606944.000000,908149.000
1057,54.436952,-140847584.000000,908334.000
1058,54.489338,-141033968.000000,908334.000
1059,54.541452,-139913168.000000,908529.000
1060,54.593761,-137207232.000000,909275.000
1061,54.645555,-132928936.000000,909275.000
1062,54.697943,-127681280.000000,909515.000
1063,54.749855,-123461384.000000,909515.000
1064,54.801916,-120168992.000000,909546.000
1065,54.854254,-116869448.000000,909546.000
1066,54.906338,-113380312.000000,909616.000
1067,54.958507,-111155992.000000,909616.000
1068,55.010614,-112414032.000000,909875.000
1069,55.062555,-116310680.000000,909875.000
1070,55.114890,-120442920.000000,909531.000
1071,55.219090,-127239464.000000,909714.000
1072,55.271298,-129886328.000000,909714.000
1073,55.323560,-132144440.000000,911182.000
1074,55.375355,-133760712.000000,911182.000
1075,55.479720,-135410480.000000,909623.000
1076,55.531768,-135712000.000000,909124.000
1077,55.583858,-136509856.000000,909124.000
1078,55.636174,-137892160.000000,908564.000
1079,55.688376,-138942944.000000,908564.000
1080,55.740689,-139606416.000000,907905.000
1081,55.793107,-140017200.000000,909022.000
1082,55.844742,-140365216.000000,909022.000
1083,55.896915,-140688896.000000,909699.000
1084,55.948834,-140947936.000000,909699.000
1085,56.001161,-141086000.000000,908904.000
1086,56.053127,-140235488.000000,908904.000
1087,56.105448,-137927104.000000,908667.000
1088,56.157370,-133780304.000000,908667.000
1089,56.209576,-128478864.000000,909371.000
1090,56.261843,-124025184.000000,909371.000
1091,56.313866,-120471368.000000,910151.000
1092,56.366019,-117134352.000000,910151.000
1093,56.418285,-113783984.000000,910817.000
1094,56.470335,-111103640.000000,910817.000
1095,56.522336,-111754448.000000,910361.000
1096,56.574490,-115502544.000000,910361.000
1097,56.626639,-119605576.000000,910079.000
1098,56.679287,-123395088.000000,910079.000
1099,56.731687,-126737808.000000,910592.000
1100,56.783223,-129578176.000000,910592.000
1101,56.835195,-131975824.000000,909359.000
1102,56.939368,-134677472.000000,909129.000
1103,56.991887,-135316272.000000,909007.000
1104,57.043767,-135695648.000000,909007.000
1105,57.095910,-136462336.000000,908773.000
1106,57.147880,-137767808.000000,908773.000
1107,57.200023,-138919104.000000,908376.000
1108,57.252285,-139518480.000000,908376.000
1109,57.304359,-139811888.000000,908812.000
1110,57.356544,-140200848.000000,908812.000
1111,57.408632,-140531264.000000,909079.000
1112,57.513136,-140981376.000000,908605.000
1113,57.565027,-140454928.000000,908605.000
1114,57.617046,-138426048.000000,908959.000
1115,57.669226,-134634000.000000,908959.000
1116,57.721468,-129504968.000000,909754.000
1117,57.773489,-124707512.000000,909754.000
1118,57.825701,-121068736.000000,910921.000
1119,57.877826,-117814240.000000,910921.000
1120,57.929971,-114437776.000000,910382.000
1121,57.982029,-111454200.000000,910382.000
1122,58.034147,-111599616.000000,911284.000
1123,58.086467,-115090200.000000,911203.000
1124,58.138521,-119205832.000000,911203.000
1125,58.190581,-123173264.000000,909980.000
1126,58.242850,-126353952.000000,909980.000
1127,58.295085,-128823216.000000,910614.000
1128,58.347335,-131203992.000000,910614.000
1129,58.399325,-133088496.000000,910199.000
1130,58.451535,-134286944.000000,910199.000
1131,58.503305,-135062448.000000,909843.000
1132,58.555654,-135463088.000000,909843.000
1133,58.607795,-136165872.000000,910006.000
1134,58.659952,-137446272.000000,910006.000
1135,58.712136,-138609616.000000,910928.000
1136,58.764005,-139268464.000000,910928.000
1137,58.816377,-139655568.000000,910104.000
1138,58.868541,-140047232.000000,910104.000
1139,58.920502,-140399664.000000,910610.000
1140,58.973054,-140720512.000000,910610.000
1141,59.024886,-140909728.000000,911051.000
1142,59.077069,-140659888.000000,911051.000
1143,59.129165,-138865456.000000,910472.000
1144,59.181164,-135032544.000000,910472.000
1145,59.233599,-130014936.000000,910839.000
1146,59.285527,-125192368.000000,911797.000
1147,59.337807,-121401656.000000,911797.000
1148,59.389913,-118178000.000000,911841.000
1149,59.442045,-114858048.000000,911841.000
1150,59.494092,-111563496.000000,912656.000
1151,59.650239,-118235584.000000,912510.000
1152,59.702777,-122219312.000000,911613.000
1153,59.754791,-125641696.000000,911613.000
1154,59.806881,-128534792.000000,911475.000
1155,59.859062,-131018608.000000,911475.000
1156,59.911160,-133014032.000000,910886.000
1157,59.963696,-134293312.000000,910886.000
1158,60.015316,-135076288.000000,909973.000

--- RESUMEN ---
Muestras totales,1159
Tiempo total (s),60.017
Frecuencia (Hz),19.31
Voltaje promedio (V),-130532705.994823
Voltaje desv. std,9662205.372177
Temperatura promedio (°C),922780.045
Temperatura desv. std,9979.767
