2025-12-02 11:49:04,1999.221,10.0000000,-0.007295825053006411,25.31380653,0.00,0.000000,0.000000
2025-12-02 11:49:10,2005.477,11.0000000,-0.007286535110324621,25.31414223,0.00,0.000000,0.000000
2025-12-02 11:49:38,2033.214,10.0000000,-0.007298623211681843,25.31945229,0.00,0.000000,0.000000
2025-12-02 11:51:28,2143.220,11.0000000,-0.007275382522493601,25.30321693,0.00,0.000000,0.000000
2025-12-02 11:51:43,2158.027,10.0000000,-0.007280832156538963,25.29928017,0.00,0.000000,0.000000
2025-12-02 11:51:54,2169.602,9.0000000,-0.007278211880475283,25.30202675,0.00,0.000000,0.000000
2025-12-02 11:52:21,2196.504,10.0000000,-0.007301339879631996,25.30361366,0.00,0.000000,0.000000
2025-12-02 11:52:34,2209.017,11.0000000,-0.007324787322431803,25.30523109,0.00,0.000000,0.000000
2025-12-02 11:53:02,2237.223,10.0000000,-0.007313842885196209,25.30657387,0.00,0.000000,0.000000
2025-12-02 11:53:05,2240.351,9.0000000,-0.007311509922146797,25.30117226,0.00,0.000000,0.000000
2025-12-02 11:53:44,2279.611,10.0000000,-0.007294792681932449,25.30663490,0.00,0.000000,0.000000
2025-12-02 11:54:05,2299.684,11.0000000,-0.00729428231716156,25.30523109,0.00,0.000000,0.000000
2025-12-02 11:54:21,2315.743,12.0000000,-0.007295976392924786,25.30666542,0.00,0.000000,0.000000
2025-12-02 11:54:40,2334.721,9.0000000,-0.007310749497264624,25.30666542,0.00,0.000000,0.000000
2025-12-02 11:55:38,2393.427,10.0000000,-0.007308093830943108,25.30697060,0.00,0.000000,0.000000
2025-12-02 11:56:59,2473.979,11.0000000,-0.007283615414053202,25.30288124,0.00,0.000000,0.000000
2025-12-02 11:57:29,2503.802,12.0000000,-0.007278209086507559,25.30556679,0.00,0.000000,0.000000
2025-12-02 11:57:55,2530.601,9.0000000,-0.007309691980481148,25.30697060,0.00,0.000000,0.000000
2025-12-02 11:58:32,2566.888,10.0000000,-0.0073100789450109005,25.30568886,0.00,0.000000,0.000000
2025-12-02 11:58:46,2581.381,11.0000000,-0.007293615490198135,25.30443764,0.00,0.000000,0.000000
2025-12-02 11:59:02,2597.283,12.0000000,-0.007285569328814745,25.30507851,0.00,0.000000,0.000000
2025-12-02 11:59:18,2613.497,11.0000000,-0.0073032984510064125,25.30016518,0.00,0.000000,0.000000
2025-12-02 11:59:21,2615.948,10.0000000,-0.007310420274734497,25.30071449,0.00,0.000000,0.000000
2025-12-02 11:59:24,2618.867,9.0000000,-0.007317652460187674,25.30239296,0.00,0.000000,0.000000
2025-12-02 11:59:48,2642.694,8.0000000,-0.007305941544473171,25.30080605,0.00,0.000000,0.000000
2025-12-02 12:00:12,2666.729,9.0000000,-0.007298610173165798,25.29775429,0.00,0.000000,0.000000
2025-12-02 12:00:29,2684.456,10.0000000,-0.00729629211127758,25.30300331,0.00,0.000000,0.000000
2025-12-02 12:00:51,2706.510,11.0000000,-0.007309509441256523,25.29827309,0.00,0.000000,0.000000
2025-12-02 12:01:13,2728.564,12.0000000,-0.007275586947798729,25.29866982,0.00,0.000000,0.000000
2025-12-02 12:01:25,2740.034,13.0000000,-0.007277363911271095,25.29546547,0.00,0.000000,0.000000
2025-12-02 12:01:37,2752.391,14.0000000,-0.007265561260282993,25.29882240,0.00,0.000000,0.000000
2025-12-02 12:02:00,2775.122,9.0000000,-0.007275925949215889,25.29845619,0.00,0.000000,0.000000
2025-12-02 12:02:09,2784.194,10.0000000,-0.007277599535882473,25.30025673,0.00,0.000000,0.000000
2025-12-02 12:03:28,2863.494,11.0000000,-0.0072085740976035595,25.30105019,0.00,0.000000,0.000000
2025-12-02 12:04:01,2895.923,10.0000000,-0.006592261604964733,25.30263710,0.00,0.000000,0.000000
2025-12-02 12:04:06,2901.241,9.0000000,-0.006584045011550188,25.30111122,0.00,0.000000,0.000000
2025-12-02 12:04:50,2944.775,10.0000000,-0.006577183958142996,25.30666542,0.00,0.000000,0.000000
2025-12-02 12:05:08,2962.657,11.0000000,-0.0065581463277339935,25.30202675,0.00,0.000000,0.000000
2025-12-02 12:05:51,3006.140,10.0000000,-0.006573626305907965,25.29952431,0.00,0.000000,0.000000
2025-12-02 12:05:56,3011.249,9.0000000,-0.006572142709046602,25.29427528,0.00,0.000000,0.000000
2025-12-02 12:06:25,3039.976,10.0000000,-0.0065743327140808105,25.29799843,0.00,0.000000,0.000000
2025-12-02 12:06:56,3071.571,11.0000000,-0.006570173427462578,25.30428505,0.00,0.000000,0.000000
2025-12-02 12:07:07,3082.519,12.0000000,-0.006553945131599903,25.30333900,0.00,0.000000,0.000000
2025-12-02 12:07:22,3097.066,11.0000000,-0.006577637512236834,25.29751015,0.00,0.000000,0.000000
2025-12-02 12:07:25,3099.829,10.0000000,-0.006568929646164179,25.30083656,0.00,0.000000,0.000000
2025-12-02 12:07:29,3103.844,9.0000000,-0.006568577140569687,25.29448891,0.00,0.000000,0.000000
2025-12-02 12:08:04,3139.296,10.0000000,-0.006557344924658537,25.29726601,0.00,0.000000,0.000000
2025-12-02 12:08:31,3166.042,11.0000000,-0.006552321836352348,25.29509926,0.00,0.000000,0.000000
2025-12-02 12:08:40,3174.906,12.0000000,-0.006539535243064165,25.29030800,0.00,0.000000,0.000000
2025-12-02 12:09:03,3198.315,9.0000000,-0.0065511236898601055,25.29256630,0.00,0.000000,0.000000
