Timestamp,Sample_Number,TIVA_Voltage_Raw_V,TIVA_Voltage_Filtered_V,TIVA_Temperature_C
2025-10-21 00:00:48.040000,2403,0.423232,0.323913,32.30
2025-10-21 00:00:48.060000,2404,0.353331,-0.323120,30.40
2025-10-21 00:00:48.080000,2405,0.394030,0.363736,34.37
2025-10-21 00:00:48.100000,2406,0.353930,0.000457,31.00
2025-10-21 00:00:48.120000,2407,0.574232,0.343239,10.32
2025-10-21 00:00:48.140000,2408,0.323533,0.333231,31.30
2025-10-21 00:00:48.160000,2409,0.323940,0.343732,30.34
2025-10-21 00:00:48.180000,2410,0.323539,0.310004,41.31
2025-10-21 00:00:48.200000,2411,0.045742,0.303432,13.10
2025-10-21 00:00:48.220000,2412,0.303235,0.303332,20.31
2025-10-21 00:00:48.240000,2413,0.403239,0.363437,36.37
2025-10-21 00:00:48.260000,2414,0.323235,0.323100,56.41
2025-10-21 00:00:48.280000,2415,0.000457,0.323034,39.13
2025-10-21 00:00:48.300000,2416,0.323032,-0.313033,31.20
2025-10-21 00:00:48.320000,2417,0.304032,0.303634,32.37
2025-10-21 00:00:48.340000,2418,0.353732,0.333231,4.56
2025-10-21 00:00:48.360000,2419,0.310004,0.323230,32.39
2025-10-21 00:00:48.380000,2420,0.103230,0.333130,32.31
2025-10-21 00:00:48.400000,2421,0.313040,0.403036,38.37
2025-10-21 00:00:48.420000,2422,0.343431,0.393432,0.04
2025-10-21 00:00:48.440000,2423,0.413100,0.423232,34.32
2025-10-21 00:00:48.460000,2424,0.131032,0.353331,33.32
2025-10-21 00:00:48.480000,2425,0.203130,0.394030,34.39
2025-10-21 00:00:48.500000,2426,0.373936,0.353935,31.00
2025-10-21 00:00:48.520000,2427,0.574131,0.574232,30.34
2025-10-21 00:00:48.540000,2428,0.381310,0.323533,30.33
2025-10-21 00:00:48.560000,2429,0.312031,0.323940,36.34
2025-10-21 00:00:48.580000,2430,0.373831,0.323539,32.31
2025-10-21 00:00:48.600000,2431,0.045741,0.045742,32.30
2025-10-21 00:00:48.620000,2432,0.323813,0.303235,31.30
2025-10-21 00:00:48.640000,2433,-0.323120,0.403239,30.37
2025-10-21 00:00:48.660000,2434,0.303238,0.303235,37.32
2025-10-21 00:00:48.680000,2435,0.000457,0.000457,32.32
2025-10-21 00:00:48.700000,2436,0.343238,0.323032,33.31
2025-10-21 00:00:48.720000,2437,0.333231,0.304032,40.30
2025-10-21 00:00:48.740000,2438,0.343037,0.323332,39.38
2025-10-21 00:00:48.760000,2439,0.310004,0.310004,42.32
2025-10-21 00:00:48.780000,2440,0.303432,0.103230,35.33
2025-10-21 00:00:48.800000,2441,0.303332,0.313040,39.40
2025-10-21 00:00:48.820000,2442,0.373431,0.383035,35.39
2025-10-21 00:00:48.840000,2443,0.323100,0.413100,57.42
2025-10-21 00:00:48.860000,2444,0.323034,0.131032,32.35
2025-10-21 00:00:48.880000,2445,-0.313033,0.203130,32.39
2025-10-21 00:00:48.900000,2446,0.303734,0.393632,32.36
2025-10-21 00:00:48.920000,2447,0.303231,0.574131,4.57
2025-10-21 00:00:48.940000,2448,0.323230,0.381310,30.32
2025-10-21 00:00:48.960000,2449,0.333130,0.312031,40.32
2025-10-21 00:00:48.980000,2450,0.403037,0.323935,33.32
2025-10-21 00:00:49.000000,2451,0.303132,0.045741,0.04
2025-10-21 00:00:49.020000,2452,0.423232,0.323813,32.30
2025-10-21 00:00:49.040000,2453,0.353331,-0.323120,30.40
2025-10-21 00:00:49.060000,2454,0.394030,0.323739,39.39
2025-10-21 00:00:49.080000,2455,0.363032,0.000457,31.00
2025-10-21 00:00:49.100000,2456,0.574232,0.343238,10.32
2025-10-21 00:00:49.120000,2457,0.323533,0.333231,31.30
2025-10-21 00:00:49.140000,2458,0.323940,0.343333,30.39
2025-10-21 00:00:49.160000,2459,0.323630,0.310004,41.31
2025-10-21 00:00:49.180000,2460,0.045742,0.303432,13.10
2025-10-21 00:00:49.200000,2461,0.303235,0.303332,20.31
2025-10-21 00:00:49.220000,2462,0.403239,0.373433,30.35
2025-10-21 00:00:49.240000,2463,0.373236,0.323100,57.41
2025-10-21 00:00:49.260000,2464,0.000457,0.323034,38.13
2025-10-21 00:00:49.280000,2465,0.323032,-0.313033,31.20
2025-10-21 00:00:49.300000,2466,0.304032,0.303734,33.30
2025-10-21 00:00:49.320000,2467,0.383032,0.353231,4.57
2025-10-21 00:00:49.340000,2468,0.310004,0.323230,32.38
2025-10-21 00:00:49.360000,2469,0.103230,0.333130,32.31
2025-10-21 00:00:49.380000,2470,0.313040,0.403037,34.38
2025-10-21 00:00:49.400000,2471,0.313931,0.303632,0.04
2025-10-21 00:00:49.420000,2472,0.413100,0.423232,34.32
2025-10-21 00:00:49.440000,2473,0.131032,0.353331,33.32
2025-10-21 00:00:49.460000,2474,0.203130,0.394030,34.35
2025-10-21 00:00:49.480000,2475,0.313230,0.363037,31.00
2025-10-21 00:00:49.500000,2476,0.574131,0.574232,30.34
2025-10-21 00:00:49.520000,2477,0.381310,0.323533,30.33
2025-10-21 00:00:49.540000,2478,0.312031,0.323940,37.34
2025-10-21 00:00:49.560000,2479,0.383132,0.323630,32.31
2025-10-21 00:00:49.580000,2480,0.045741,0.045742,32.30
2025-10-21 00:00:49.600000,2481,0.323813,0.303235,31.30
2025-10-21 00:00:49.620000,2482,-0.323120,0.403239,30.37
2025-10-21 00:00:49.640000,2483,0.363331,0.333236,39.32
2025-10-21 00:00:49.660000,2484,0.000457,0.000457,32.32
2025-10-21 00:00:49.680000,2485,0.343238,0.323032,33.31
2025-10-21 00:00:49.700000,2486,0.333231,0.304032,40.30
2025-10-21 00:00:49.720000,2487,0.343638,0.353132,31.30
2025-10-21 00:00:49.740000,2488,0.310004,0.310004,42.32
2025-10-21 00:00:49.760000,2489,0.303432,0.103230,35.33
2025-10-21 00:00:49.780000,2490,0.303332,0.313040,39.40
2025-10-21 00:00:49.800000,2491,0.373437,0.363031,36.31
2025-10-21 00:00:49.820000,2492,0.323100,0.413100,57.42
2025-10-21 00:00:49.840000,2493,0.323034,0.131032,32.35
2025-10-21 00:00:49.860000,2494,-0.313033,0.203130,32.39
2025-10-21 00:00:49.880000,2495,0.303734,0.323339,32.36
2025-10-21 00:00:49.900000,2496,0.323231,0.574131,4.57
2025-10-21 00:00:49.920000,2497,0.323230,0.371310,30.32
2025-10-21 00:00:49.940000,2498,0.333130,0.312031,40.32
2025-10-21 00:00:49.960000,2499,0.403037,0.333238,32.32
2025-10-21 00:00:49.980000,2500,0.313332,0.045741,0.04
2025-10-21 00:00:50.000000,2501,0.423232,0.323713,32.30
2025-10-21 00:00:50.020000,2502,0.353331,-0.323120,30.40
2025-10-21 00:00:50.040000,2503,0.394030,0.383833,32.36
2025-10-21 00:00:50.060000,2504,0.363134,0.000457,31.00
2025-10-21 00:00:50.080000,2505,0.574232,0.343237,10.32
2025-10-21 00:00:50.100000,2506,0.323533,0.333231,31.30
2025-10-21 00:00:50.120000,2507,0.323940,0.343933,32.39
2025-10-21 00:00:50.140000,2508,0.323631,0.310004,41.31
2025-10-21 00:00:50.160000,2509,0.045742,0.303432,13.10
2025-10-21 00:00:50.180000,2510,0.303235,0.303332,20.31
2025-10-21 00:00:50.200000,2511,0.403239,0.373439,33.36
2025-10-21 00:00:50.220000,2512,0.343236,0.323100,58.41
2025-10-21 00:00:50.240000,2513,0.000457,0.323034,37.13
2025-10-21 00:00:50.260000,2514,0.323032,-0.313033,31.20
2025-10-21 00:00:50.280000,2515,0.304032,0.303834,33.33
2025-10-21 00:00:50.300000,2516,0.313032,0.373231,4.57
2025-10-21 00:00:50.320000,2517,0.310004,0.323230,32.37
2025-10-21 00:00:50.340000,2518,0.103230,0.333130,32.31
2025-10-21 00:00:50.360000,2519,0.313040,0.403038,30.38
2025-10-21 00:00:50.380000,2520,0.313232,0.313832,0.04
2025-10-21 00:00:50.400000,2521,0.413100,0.423232,34.32
2025-10-21 00:00:50.420000,2522,0.131032,0.353331,33.32
2025-10-21 00:00:50.440000,2523,0.203130,0.394030,34.31
2025-10-21 00:00:50.460000,2524,0.353038,0.363139,31.00
2025-10-21 00:00:50.480000,2525,0.584131,0.574232,30.34
2025-10-21 00:00:50.500000,2526,0.371310,0.323533,30.33
2025-10-21 00:00:50.520000,2527,0.312031,0.323940,38.34
2025-10-21 00:00:50.540000,2528,0.383439,0.323632,32.31
2025-10-21 00:00:50.560000,2529,0.045841,0.045742,32.30
2025-10-21 00:00:50.580000,2530,0.323713,0.303235,31.30
2025-10-21 00:00:50.600000,2531,-0.323120,0.403239,30.38
2025-10-21 00:00:50.620000,2532,0.323335,0.313236,31.32
2025-10-21 00:00:50.640000,2533,0.000457,0.000457,32.32
2025-10-21 00:00:50.660000,2534,0.343237,0.323032,33.31
2025-10-21 00:00:50.680000,2535,0.333231,0.304032,40.30
2025-10-21 00:00:50.700000,2536,0.343238,0.383732,32.32
2025-10-21 00:00:50.720000,2537,0.310004,0.310004,42.32
2025-10-21 00:00:50.740000,2538,0.303432,0.103230,35.33
2025-10-21 00:00:50.760000,2539,0.303332,0.313040,39.40
2025-10-21 00:00:50.780000,2540,0.383433,0.343731,36.32
2025-10-21 00:00:50.800000,2541,0.323100,0.413100,57.42
2025-10-21 00:00:50.820000,2542,0.323034,0.131032,32.35
2025-10-21 00:00:50.840000,2543,-0.313033,0.203130,32.39
2025-10-21 00:00:50.860000,2544,0.303834,0.353839,32.36
2025-10-21 00:00:50.880000,2545,0.343231,0.564131,4.57
2025-10-21 00:00:50.900000,2546,0.323230,0.371310,30.32
2025-10-21 00:00:50.920000,2547,0.333130,0.312031,40.32
2025-10-21 00:00:50.940000,2548,0.403038,0.333632,30.32
2025-10-21 00:00:50.960000,2549,0.323532,0.045641,0.04
2025-10-21 00:00:50.980000,2550,0.423232,0.323613,32.30
2025-10-21 00:00:51.000000,2551,0.353331,-0.323120,30.40
2025-10-21 00:00:51.020000,2552,0.394030,0.343836,30.37
2025-10-21 00:00:51.040000,2553,0.363236,0.000456,31.00
2025-10-21 00:00:51.060000,2554,0.574232,0.343236,10.32
2025-10-21 00:00:51.080000,2555,0.323533,0.333231,31.30
2025-10-21 00:00:51.100000,2556,0.323940,0.343533,36.35
2025-10-21 00:00:51.120000,2557,0.323632,0.310004,41.31
2025-10-21 00:00:51.140000,2558,0.045742,0.303432,13.10
2025-10-21 00:00:51.160000,2559,0.303235,0.303332,20.31
2025-10-21 00:00:51.180000,2560,0.403239,0.383435,36.39
2025-10-21 00:00:51.200000,2561,0.393236,0.323100,57.41
2025-10-21 00:00:51.220000,2562,0.000457,0.323034,36.13
2025-10-21 00:00:51.240000,2563,0.323032,-0.313033,31.20
2025-10-21 00:00:51.260000,2564,0.304032,0.303834,33.37
2025-10-21 00:00:51.280000,2565,0.383232,0.393231,4.57
2025-10-21 00:00:51.300000,2566,0.310004,0.323230,32.36
2025-10-21 00:00:51.320000,2567,0.103230,0.333130,32.31
2025-10-21 00:00:51.340000,2568,0.313040,0.403038,36.38
2025-10-21 00:00:51.360000,2569,0.363833,0.333032,0.04
2025-10-21 00:00:51.380000,2570,0.413100,0.423232,34.32
2025-10-21 00:00:51.400000,2571,0.131032,0.353331,33.32
2025-10-21 00:00:51.420000,2572,0.203130,0.394030,34.37
2025-10-21 00:00:51.440000,2573,0.373739,0.363331,31.00
2025-10-21 00:00:51.460000,2574,0.574131,0.574232,30.34
2025-10-21 00:00:51.480000,2575,0.361310,0.323533,30.33
2025-10-21 00:00:51.500000,2576,0.312031,0.323940,38.34
2025-10-21 00:00:51.520000,2577,0.383830,0.323633,32.31
2025-10-21 00:00:51.540000,2578,0.045741,0.045742,32.30
2025-10-21 00:00:51.560000,2579,0.323613,0.303235,31.30
2025-10-21 00:00:51.580000,2580,-0.323120,0.403239,30.38
2025-10-21 00:00:51.600000,2581,0.383338,0.393236,33.32
2025-10-21 00:00:51.620000,2582,0.000457,0.000457,32.32
2025-10-21 00:00:51.640000,2583,0.343236,0.323032,33.31
2025-10-21 00:00:51.660000,2584,0.333231,0.304032,40.30
2025-10-21 00:00:51.680000,2585,0.343838,0.303432,33.34
2025-10-21 00:00:51.700000,2586,0.310004,0.310004,42.32
2025-10-21 00:00:51.720000,2587,0.303432,0.103230,35.33
2025-10-21 00:00:51.740000,2588,0.303332,0.313040,39.40
2025-10-21 00:00:51.760000,2589,0.383439,0.303137,36.33
2025-10-21 00:00:51.780000,2590,0.323100,0.413100,57.42
2025-10-21 00:00:51.800000,2591,0.323034,0.131032,32.35
2025-10-21 00:00:51.820000,2592,-0.313033,0.203130,32.39
2025-10-21 00:00:51.840000,2593,0.303834,0.393235,32.36
2025-10-21 00:00:51.860000,2594,0.363231,0.574131,4.57
2025-10-21 00:00:51.880000,2595,0.323230,0.361310,30.32
2025-10-21 00:00:51.900000,2596,0.333130,0.312031,40.32
2025-10-21 00:00:51.920000,2597,0.403039,0.333934,36.32
2025-10-21 00:00:51.940000,2598,0.333732,0.045741,0.04
2025-10-21 00:00:51.960000,2599,0.423232,0.323613,32.30
2025-10-21 00:00:51.980000,2600,0.353331,-0.323120,30.40
2025-10-21 00:00:52.000000,2601,0.394030,0.303839,37.33
2025-10-21 00:00:52.020000,2602,0.363338,0.000457,31.00
2025-10-21 00:00:52.040000,2603,0.574232,0.343236,10.32
2025-10-21 00:00:52.060000,2604,0.323533,0.333231,31.30
2025-10-21 00:00:52.080000,2605,0.323940,0.343134,31.33
2025-10-21 00:00:52.100000,2606,0.323633,0.310004,41.31
2025-10-21 00:00:52.120000,2607,0.045742,0.303432,13.10
2025-10-21 00:00:52.140000,2608,0.303235,0.303332,20.31
2025-10-21 00:00:52.160000,2609,0.403239,0.393431,30.33
2025-10-21 00:00:52.180000,2610,0.343236,0.323100,57.41
2025-10-21 00:00:52.200000,2611,0.000457,0.323034,36.13
2025-10-21 00:00:52.220000,2612,0.323032,-0.313033,31.20
2025-10-21 00:00:52.240000,2613,0.304032,0.303934,34.31
2025-10-21 00:00:52.260000,2614,0.313332,0.313231,4.58
2025-10-21 00:00:52.280000,2615,0.310004,0.323230,32.36
2025-10-21 00:00:52.300000,2616,0.103230,0.333130,32.31
2025-10-21 00:00:52.320000,2617,0.313040,0.403039,32.39
2025-10-21 00:00:52.340000,2618,0.383436,0.343232,0.04
2025-10-21 00:00:52.360000,2619,0.413100,0.423232,34.32
2025-10-21 00:00:52.380000,2620,0.131032,0.353331,33.32
2025-10-21 00:00:52.400000,2621,0.203130,0.394030,34.33
2025-10-21 00:00:52.420000,2622,0.313230,0.363433,31.00
2025-10-21 00:00:52.440000,2623,0.574131,0.574232,30.34
2025-10-21 00:00:52.460000,2624,0.351310,0.323533,30.33
2025-10-21 00:00:52.480000,2625,0.312031,0.323940,39.34
2025-10-21 00:00:52.500000,2626,0.393133,0.323634,32.31
2025-10-21 00:00:52.520000,2627,0.045741,0.045742,32.30
2025-10-21 00:00:52.540000,2628,0.323513,0.303235,31.30
2025-10-21 00:00:52.560000,2629,-0.323120,0.403239,30.39
2025-10-21 00:00:52.580000,2630,0.343431,0.383236,35.32
2025-10-21 00:00:52.600000,2631,0.000457,0.000457,32.32
2025-10-21 00:00:52.620000,2632,0.343235,0.323032,33.31
2025-10-21 00:00:52.640000,2633,0.333231,0.304032,40.30
2025-10-21 00:00:52.660000,2634,0.343439,0.353432,34.36
2025-10-21 00:00:52.680000,2635,0.310004,0.310004,42.32
2025-10-21 00:00:52.700000,2636,0.303432,0.103230,35.33
2025-10-21 00:00:52.720000,2637,0.303332,0.313040,39.40
2025-10-21 00:00:52.740000,2638,0.393435,0.363334,36.34
2025-10-21 00:00:52.760000,2639,0.323100,0.413100,57.42
2025-10-21 00:00:52.780000,2640,0.323034,0.131032,32.35
2025-10-21 00:00:52.800000,2641,-0.313033,0.203130,32.39
2025-10-21 00:00:52.820000,2642,0.303934,0.323839,32.36
2025-10-21 00:00:52.840000,2643,0.383231,0.574131,4.57
2025-10-21 00:00:52.860000,2644,0.323230,0.351310,30.32
2025-10-21 00:00:52.880000,2645,0.333130,0.312031,40.32
2025-10-21 00:00:52.900000,2646,0.403039,0.343239,37.32
2025-10-21 00:00:52.920000,2647,0.343932,0.045741,0.04
2025-10-21 00:00:52.940000,2648,0.423232,0.323513,32.30
2025-10-21 00:00:52.960000,2649,0.353331,-0.323120,30.40
2025-10-21 00:00:52.980000,2650,0.394030,0.363933,35.38
2025-10-21 00:00:53.000000,2651,0.363530,0.000457,31.00
2025-10-21 00:00:53.020000,2652,0.574232,0.343235,10.32
2025-10-21 00:00:53.040000,2653,0.323533,0.333231,31.30
2025-10-21 00:00:53.060000,2654,0.323940,0.343734,36.35
2025-10-21 00:00:53.080000,2655,0.323635,0.310004,41.31
2025-10-21 00:00:53.100000,2656,0.045742,0.303432,13.10
2025-10-21 00:00:53.120000,2657,0.303235,0.303332,20.31
2025-10-21 00:00:53.140000,2658,0.403239,0.393437,33.36
2025-10-21 00:00:53.160000,2659,0.343236,0.323100,57.41
2025-10-21 00:00:53.180000,2660,0.000457,0.323034,35.13
2025-10-21 00:00:53.200000,2661,0.323032,-0.313033,31.20
2025-10-21 00:00:53.220000,2662,0.304032,0.303934,34.33
2025-10-21 00:00:53.240000,2663,0.393432,0.333231,4.58
2025-10-21 00:00:53.260000,2664,0.310004,0.323230,32.35
2025-10-21 00:00:53.280000,2665,0.103230,0.333130,32.31
2025-10-21 00:00:53.300000,2666,0.313040,0.403039,38.39
2025-10-21 00:00:53.320000,2667,0.323831,0.353432,0.04
2025-10-21 00:00:53.340000,2668,0.413100,0.423232,34.32
2025-10-21 00:00:53.360000,2669,0.131032,0.353331,33.32
2025-10-21 00:00:53.380000,2670,0.203130,0.394030,34.39
2025-10-21 00:00:53.400000,2671,0.343537,0.363535,31.00
2025-10-21 00:00:53.420000,2672,0.574131,0.574232,30.34
2025-10-21 00:00:53.440000,2673,0.351310,0.323533,30.33
2025-10-21 00:00:53.460000,2674,0.312031,0.323940,39.34
2025-10-21 00:00:53.480000,2675,0.393438,0.323635,32.31
2025-10-21 00:00:53.500000,2676,0.045741,0.045742,32.30
2025-10-21 00:00:53.520000,2677,0.323513,0.303235,31.30
2025-10-21 00:00:53.540000,2678,-0.323120,0.403239,31.30
2025-10-21 00:00:53.560000,2679,0.303435,0.313236,37.32
2025-10-21 00:00:53.580000,2680,0.000457,0.000457,32.32
2025-10-21 00:00:53.600000,2681,0.343235,0.323032,33.31
2025-10-21 00:00:53.620000,2682,0.333231,0.304032,40.31
2025-10-21 00:00:53.640000,2683,0.343039,0.303532,35.38
2025-10-21 00:00:53.660000,2684,0.310004,0.310004,42.32
2025-10-21 00:00:53.680000,2685,0.303432,0.103230,35.33
2025-10-21 00:00:53.700000,2686,0.303332,0.313040,39.40
2025-10-21 00:00:53.720000,2687,0.303431,0.353635,36.35
2025-10-21 00:00:53.740000,2688,0.323100,0.413100,57.42
2025-10-21 00:00:53.760000,2689,0.323034,0.131032,32.35
2025-10-21 00:00:53.780000,2690,-0.313033,0.203130,32.39
2025-10-21 00:00:53.800000,2691,0.313034,0.353838,32.36
2025-10-21 00:00:53.820000,2692,0.303231,0.574131,4.57
2025-10-21 00:00:53.840000,2693,0.323230,0.341310,30.32
2025-10-21 00:00:53.860000,2694,0.333130,0.312031,40.32
2025-10-21 00:00:53.880000,2695,0.403130,0.343633,35.32
2025-10-21 00:00:53.900000,2696,0.363132,0.045741,0.04
2025-10-21 00:00:53.920000,2697,0.423232,0.323413,32.30
2025-10-21 00:00:53.940000,2698,0.353331,-0.323120,30.40
2025-10-21 00:00:53.960000,2699,0.394031,0.323936,38.37
2025-10-21 00:00:53.980000,2700,0.363632,0.000457,31.00
2025-10-21 00:00:54.000000,2701,0.574232,0.343234,10.32
2025-10-21 00:00:54.020000,2702,0.323533,0.333231,31.30
2025-10-21 00:00:54.040000,2703,0.323940,0.343334,37.34
2025-10-21 00:00:54.060000,2704,0.323636,0.310004,41.31
2025-10-21 00:00:54.080000,2705,0.045742,0.303432,13.10
2025-10-21 00:00:54.100000,2706,0.303235,0.303332,20.31
2025-10-21 00:00:54.120000,2707,0.403239,0.303433,37.33
2025-10-21 00:00:54.140000,2708,0.323236,0.323100,58.41
2025-10-21 00:00:54.160000,2709,0.000457,0.323034,34.13
2025-10-21 00:00:54.180000,2710,0.323032,-0.313033,31.20
2025-10-21 00:00:54.200000,2711,0.304032,0.313034,34.37
2025-10-21 00:00:54.220000,2712,0.383132,0.353231,4.58
2025-10-21 00:00:54.240000,2713,0.310004,0.323230,32.34
2025-10-21 00:00:54.260000,2714,0.103230,0.333130,32.31
2025-10-21 00:00:54.280000,2715,0.313040,0.403130,34.39
2025-10-21 00:00:54.300000,2716,0.363639,0.363632,0.04
2025-10-21 00:00:54.320000,2717,0.413100,0.423232,34.32
2025-10-21 00:00:54.340000,2718,0.131032,0.353331,33.32
2025-10-21 00:00:54.360000,2719,0.203130,0.394031,34.35
2025-10-21 00:00:54.380000,2720,0.373836,0.363637,31.00
2025-10-21 00:00:54.400000,2721,0.584131,0.584232,30.34
2025-10-21 00:00:54.420000,2722,0.341310,0.323533,30.33
2025-10-21 00:00:54.440000,2723,0.312031,0.323940,30.34
2025-10-21 00:00:54.460000,2724,0.393831,0.323636,32.31
2025-10-21 00:00:54.480000,2725,0.045841,0.045842,32.30
2025-10-21 00:00:54.500000,2726,0.323413,0.303235,31.30
2025-10-21 00:00:54.520000,2727,-0.323120,0.403239,31.30
2025-10-21 00:00:54.540000,2728,0.363438,0.373236,39.32
2025-10-21 00:00:54.560000,2729,0.000458,0.000458,32.32
2025-10-21 00:00:54.580000,2730,0.343234,0.323032,33.31
2025-10-21 00:00:54.600000,2731,0.333231,0.304032,40.31
2025-10-21 00:00:54.620000,2732,0.343639,0.353632,37.30
2025-10-21 00:00:54.640000,2733,0.310004,0.310004,42.32
2025-10-21 00:00:54.660000,2734,0.303432,0.103230,35.33
2025-10-21 00:00:54.680000,2735,0.303332,0.313040,39.40
2025-10-21 00:00:54.700000,2736,0.303437,0.353633,36.37
2025-10-21 00:00:54.720000,2737,0.323100,0.413100,58.42
2025-10-21 00:00:54.740000,2738,0.323034,0.131032,32.35
2025-10-21 00:00:54.760000,2739,-0.313033,0.203130,32.39
2025-10-21 00:00:54.780000,2740,0.313034,0.393234,32.36
2025-10-21 00:00:54.800000,2741,0.323231,0.584131,4.58
2025-10-21 00:00:54.820000,2742,0.323230,0.341310,30.32
2025-10-21 00:00:54.840000,2743,0.333130,0.312031,40.32
2025-10-21 00:00:54.860000,2744,0.403130,0.343936,32.32
2025-10-21 00:00:54.880000,2745,0.373332,0.045841,0.04
2025-10-21 00:00:54.900000,2746,0.423232,0.323413,32.30
2025-10-21 00:00:54.920000,2747,0.353331,-0.323120,30.40
2025-10-21 00:00:54.940000,2748,0.394031,0.383939,31.30
2025-10-21 00:00:54.960000,2749,0.363734,0.000457,31.00
2025-10-21 00:00:54.980000,2750,0.584232,0.343234,10.32
2025-10-21 00:00:55.000000,2751,0.323533,0.333231,31.30
2025-10-21 00:00:55.020000,2752,0.323940,0.343935,31.37
2025-10-21 00:00:55.040000,2753,0.323637,0.310004,41.31
2025-10-21 00:00:55.060000,2754,0.045842,0.303432,13.10
2025-10-21 00:00:55.080000,2755,0.303235,0.303332,20.31
2025-10-21 00:00:55.100000,2756,0.403239,0.313430,30.35
2025-10-21 00:00:55.120000,2757,0.333236,0.323100,57.41
2025-10-21 00:00:55.140000,2758,0.000458,0.323034,34.13
2025-10-21 00:00:55.160000,2759,0.323032,-0.313033,31.20
2025-10-21 00:00:55.180000,2760,0.304032,0.313134,35.30
2025-10-21 00:00:55.200000,2761,0.393832,0.373231,4.58
2025-10-21 00:00:55.220000,2762,0.310004,0.323230,32.34
2025-10-21 00:00:55.240000,2763,0.103230,0.333130,32.31
2025-10-21 00:00:55.260000,2764,0.313040,0.403131,31.30
2025-10-21 00:00:55.280000,2765,0.303138,0.373832,0.04
2025-10-21 00:00:55.300000,2766,0.413100,0.423232,34.32
2025-10-21 00:00:55.320000,2767,0.131032,0.353331,33.32
2025-10-21 00:00:55.340000,2768,0.203130,0.394031,34.31
2025-10-21 00:00:55.360000,2769,0.313133,0.363739,31.00
2025-10-21 00:00:55.380000,2770,0.574131,0.584232,30.34
2025-10-21 00:00:55.400000,2771,0.331310,0.323533,30.33
2025-10-21 00:00:55.420000,2772,0.312031,0.323940,31.34
2025-10-21 00:00:55.440000,2773,0.303136,0.323638,32.31
2025-10-21 00:00:55.460000,2774,0.045841,0.045842,32.30
2025-10-21 00:00:55.480000,2775,0.323313,0.303235,31.30
2025-10-21 00:00:55.500000,2776,-0.323120,0.403239,31.31
2025-10-21 00:00:55.520000,2777,0.323531,0.333236,31.32
2025-10-21 00:00:55.540000,2778,0.000458,0.000458,32.32
2025-10-21 00:00:55.560000,2779,0.343233,0.323032,33.31
2025-10-21 00:00:55.580000,2780,0.333231,0.304032,40.31
2025-10-21 00:00:55.600000,2781,0.343330,0.393032,38.32
2025-10-21 00:00:55.620000,2782,0.310004,0.310004,42.32
2025-10-21 00:00:55.640000,2783,0.303432,0.103230,35.33
2025-10-21 00:00:55.660000,2784,0.303332,0.313040,39.40
2025-10-21 00:00:55.680000,2785,0.313433,0.343237,36.38
2025-10-21 00:00:55.700000,2786,0.323100,0.413100,58.42
2025-10-21 00:00:55.720000,2787,0.323034,0.131032,32.35
2025-10-21 00:00:55.740000,2788,-0.313033,0.203130,32.39
2025-10-21 00:00:55.760000,2789,0.313134,0.323630,32.36
2025-10-21 00:00:55.780000,2790,0.343231,0.584131,4.58
2025-10-21 00:00:55.800000,2791,0.323230,0.331310,30.32
2025-10-21 00:00:55.820000,2792,0.333130,0.312031,40.32
2025-10-21 00:00:55.840000,2793,0.403131,0.353239,30.32
2025-10-21 00:00:55.860000,2794,0.383532,0.045841,0.04
2025-10-21 00:00:55.880000,2795,0.423232,0.323313,32.30
2025-10-21 00:00:55.900000,2796,0.353331,-0.323120,30.40
2025-10-21 00:00:55.920000,2797,0.394031,0.353033,32.32
2025-10-21 00:00:55.940000,2798,0.363836,0.000458,31.00
2025-10-21 00:00:55.960000,2799,0.584232,0.343233,10.32
2025-10-21 00:00:55.980000,2800,0.323533,0.333231,31.30
2025-10-21 00:00:56.000000,2801,0.323940,0.343535,34.36
2025-10-21 00:00:56.020000,2802,0.323638,0.310004,41.31
2025-10-21 00:00:56.040000,2803,0.045842,0.303432,13.10
2025-10-21 00:00:56.060000,2804,0.303235,0.303332,20.31
2025-10-21 00:00:56.080000,2805,0.403239,0.313436,33.35
2025-10-21 00:00:56.100000,2806,0.363236,0.323100,58.41
2025-10-21 00:00:56.120000,2807,0.000458,0.323034,33.13
2025-10-21 00:00:56.140000,2808,0.323032,-0.313033,31.20
2025-10-21 00:00:56.160000,2809,0.304032,0.313134,35.34
2025-10-21 00:00:56.180000,2810,0.313532,0.393231,4.58
2025-10-21 00:00:56.200000,2811,0.310004,0.323230,32.33
2025-10-21 00:00:56.220000,2812,0.103230,0.333130,32.31
2025-10-21 00:00:56.240000,2813,0.313040,0.403131,37.30
2025-10-21 00:00:56.260000,2814,0.363837,0.393032,0.04
2025-10-21 00:00:56.280000,2815,0.413100,0.423232,34.32
2025-10-21 00:00:56.300000,2816,0.131032,0.353331,33.32
2025-10-21 00:00:56.320000,2817,0.203130,0.394031,34.37
2025-10-21 00:00:56.340000,2818,0.343832,0.363931,31.00
2025-10-21 00:00:56.360000,2819,0.584131,0.584232,30.34
2025-10-21 00:00:56.380000,2820,0.331310,0.323533,30.33
2025-10-21 00:00:56.400000,2821,0.312031,0.323940,31.34
2025-10-21 00:00:56.420000,2822,0.303531,0.323639,32.31
2025-10-21 00:00:56.440000,2823,0.045841,0.045842,32.30
